observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	observableTransformation
pSTAT5B_rel		model1_data2	1.1471363132332	0	offset_pSTAT5_conc	sd_pSTAT5_rel	lin
pSTAT5B_rel		model1_data2	1.16093161443051	0	offset_pSTAT5_conc	sd_pSTAT5_rel	lin
pSTAT5B_rel		model1_data2	78.02	10	offset_pSTAT5_conc	sd_pSTAT5_rel	lin
pSTAT5B_rel		model1_data2	68.4474330326524	10	offset_pSTAT5_conc	sd_pSTAT5_rel	lin
pSTAT5B_rel		model1_data2	74.0541912811413	10	offset_pSTAT5_conc	sd_pSTAT5_rel	lin
pSTAT5B_rel		model1_data2	71.5513947378025	10	offset_pSTAT5_conc	sd_pSTAT5_rel	lin
pJAK2_au		model1_data20	-0.081975779995733	30	offset_pJAK2_dr30;scale_pJAK2_dr30	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data20	-0.120320772071952	30	offset_pJAK2_dr30;scale_pJAK2_dr30	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data20	-0.261136270779091	30	offset_pJAK2_dr30;scale_pJAK2_dr30	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data20	-0.128318477259681	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data20	-0.326278151210787	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data20	-0.103818149583739	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data21	-0.113690193172939	30	offset_pJAK2_dr30;scale_pJAK2_dr30	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data21	-0.175458637702883	30	offset_pJAK2_dr30;scale_pJAK2_dr30	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data21	-0.171682140150626	30	offset_pJAK2_dr30;scale_pJAK2_dr30	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data21	-0.181901305332312	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data21	-0.156347200859924	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data21	-0.130261632545683	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data22	0	30	offset_pJAK2_dr30;scale_pJAK2_dr30	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data22	-0.103930355883783	30	offset_pJAK2_dr30;scale_pJAK2_dr30	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data22	-0.121994355961519	30	offset_pJAK2_dr30;scale_pJAK2_dr30	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data22	-0.144112744442912	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data22	-0.162596150136926	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data22	-0.144112744442912	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data23	-0.139094772947034	30	offset_pJAK2_dr30;scale_pJAK2_dr30	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data23	-0.18698925699461	30	offset_pJAK2_dr30;scale_pJAK2_dr30	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data23	-0.202855660127165	30	offset_pJAK2_dr30;scale_pJAK2_dr30	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data23	-0.216115405863414	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data23	-0.181901305332312	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data23	0	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data24	-0.418022824387006	30	offset_pJAK2_dr30;scale_pJAK2_dr30	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data24	-0.6284205853207	30	offset_pJAK2_dr30;scale_pJAK2_dr30	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data24	-0.641532357984827	30	offset_pJAK2_dr30;scale_pJAK2_dr30	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data24	-0.465729270888671	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data24	-0.317198493358869	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data24	-0.197533128346116	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data25	-1.04253373101593	30	offset_pJAK2_dr30;scale_pJAK2_dr30	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data25	-1.15689621909463	30	offset_pJAK2_dr30;scale_pJAK2_dr30	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data25	-0.963585288234083	30	offset_pJAK2_dr30;scale_pJAK2_dr30	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data25	-0.916273631137369	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data25	-0.985806106567006	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data25	-0.608162590314816	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au	log10
pSTAT5_au		model1_data26	-0.188797589031234	10	scale_pSTAT5_dr10	sd_STAT5_au	log10
pSTAT5_au		model1_data26	-0.224513141297768	10	scale_pSTAT5_dr10	sd_STAT5_au	log10
pSTAT5_au		model1_data26	-0.147724708366034	10	scale_pSTAT5_dr10	sd_STAT5_au	log10
pSTAT5_au		model1_data27	-0.689399939600419	10	scale_pSTAT5_dr10	sd_STAT5_au	log10
pSTAT5_au		model1_data27	-1.19606702748577	10	scale_pSTAT5_dr10	sd_STAT5_au	log10
pSTAT5_au		model1_data27	-0.885623401281461	10	scale_pSTAT5_dr10	sd_STAT5_au	log10
SOCS3RNA_foldA		model1_data3	0.126391167328313	15	scale_SOCS3RNA_foldA	sd_RNA_fold	log10
SOCS3RNA_foldA		model1_data3	0.097316966400776	30	scale_SOCS3RNA_foldA	sd_RNA_fold	log10
SOCS3RNA_foldA		model1_data3	0.722007050360782	60	scale_SOCS3RNA_foldA	sd_RNA_fold	log10
SOCS3RNA_foldA		model1_data3	0.558851550687899	120	scale_SOCS3RNA_foldA	sd_RNA_fold	log10
SOCS3RNA_foldA		model1_data3	0.596907124424304	240	scale_SOCS3RNA_foldA	sd_RNA_fold	log10
SOCS3RNA_foldA		model1_data3	0.525840484480999	360	scale_SOCS3RNA_foldA	sd_RNA_fold	log10
SOCS3RNA_foldB		model1_data3	0.159738446817551	15	scale_SOCS3RNA_foldB	sd_RNA_fold	log10
SOCS3RNA_foldB		model1_data3	0.19073099410733	30	scale_SOCS3RNA_foldB	sd_RNA_fold	log10
SOCS3RNA_foldB		model1_data3	0.663611071634608	60	scale_SOCS3RNA_foldB	sd_RNA_fold	log10
SOCS3RNA_foldB		model1_data3	0.593449277236272	120	scale_SOCS3RNA_foldB	sd_RNA_fold	log10
SOCS3RNA_foldB		model1_data3	0.35098329600732	360	scale_SOCS3RNA_foldB	sd_RNA_fold	log10
SOCS3RNA_foldC		model1_data3	0.065990861817909	15	scale_SOCS3RNA_foldC	sd_RNA_fold	log10
SOCS3RNA_foldC		model1_data3	0.220909410740562	30	scale_SOCS3RNA_foldC	sd_RNA_fold	log10
SOCS3RNA_foldC		model1_data3	0.97798149820513	60	scale_SOCS3RNA_foldC	sd_RNA_fold	log10
SOCS3RNA_foldC		model1_data3	0.634514024782108	120	scale_SOCS3RNA_foldC	sd_RNA_fold	log10
SOCS3RNA_foldC		model1_data3	0.596907124424304	240	scale_SOCS3RNA_foldC	sd_RNA_fold	log10
SOCS3RNA_foldC		model1_data3	0.651759416813737	360	scale_SOCS3RNA_foldC	sd_RNA_fold	log10
CISRNA_foldA		model1_data3	0.020264138113098	15	scale_CISRNA_foldA	sd_RNA_fold	log10
CISRNA_foldA		model1_data3	0.155010385467118	30	scale_CISRNA_foldA	sd_RNA_fold	log10
CISRNA_foldA		model1_data3	0.84984591256153	60	scale_CISRNA_foldA	sd_RNA_fold	log10
CISRNA_foldA		model1_data3	0.49302140277603	120	scale_CISRNA_foldA	sd_RNA_fold	log10
CISRNA_foldA		model1_data3	0.412612029445411	240	scale_CISRNA_foldA	sd_RNA_fold	log10
CISRNA_foldA		model1_data3	0.276477023342852	360	scale_CISRNA_foldA	sd_RNA_fold	log10
CISRNA_foldB		model1_data3	0.023912634300008	15	scale_CISRNA_foldB	sd_RNA_fold	log10
CISRNA_foldB		model1_data3	0.16272675893774	30	scale_CISRNA_foldB	sd_RNA_fold	log10
CISRNA_foldB		model1_data3	0.737850290937661	60	scale_CISRNA_foldB	sd_RNA_fold	log10
CISRNA_foldB		model1_data3	0.558288777182175	120	scale_CISRNA_foldB	sd_RNA_fold	log10
CISRNA_foldB		model1_data3	0.337678772228885	360	scale_CISRNA_foldB	sd_RNA_fold	log10
CISRNA_foldC		model1_data3	0.013492622344555	15	scale_CISRNA_foldC	sd_RNA_fold	log10
CISRNA_foldC		model1_data3	0.148287366326309	30	scale_CISRNA_foldC	sd_RNA_fold	log10
CISRNA_foldC		model1_data3	0.561700788051793	60	scale_CISRNA_foldC	sd_RNA_fold	log10
CISRNA_foldC		model1_data3	0.377848187787285	120	scale_CISRNA_foldC	sd_RNA_fold	log10
CISRNA_foldC		model1_data3	0.344469891560844	240	scale_CISRNA_foldC	sd_RNA_fold	log10
CISRNA_foldC		model1_data3	0.168301014629429	360	scale_CISRNA_foldC	sd_RNA_fold	log10
pSTAT5_au		model1_data30	-0.072964823319613	10	scale_pSTAT5_dr10	sd_STAT5_au	log10
pSTAT5_au		model1_data30	-0.154983280926324	10	scale_pSTAT5_dr10	sd_STAT5_au	log10
pSTAT5_au		model1_data30	-0.013880099560055	10	scale_pSTAT5_dr10	sd_STAT5_au	log10
pSTAT5_au		model1_data31	-0.083873892509612	10	scale_pSTAT5_dr10	sd_STAT5_au	log10
pSTAT5_au		model1_data31	-0.139014773226451	10	scale_pSTAT5_dr10	sd_STAT5_au	log10
pSTAT5_au		model1_data31	0	10	scale_pSTAT5_dr10	sd_STAT5_au	log10
pSTAT5_au		model1_data32	-0.405403283235218	10	scale_pSTAT5_dr10	sd_STAT5_au	log10
pSTAT5_au		model1_data32	-0.712262822559923	10	scale_pSTAT5_dr10	sd_STAT5_au	log10
pSTAT5_au		model1_data32	-0.560305243220961	10	scale_pSTAT5_dr10	sd_STAT5_au	log10
pSTAT5_au		model1_data33	-2.02973966927433	10	scale_pSTAT5_dr10	sd_STAT5_au	log10
pSTAT5_au		model1_data33	-2.37900622523081	10	scale_pSTAT5_dr10	sd_STAT5_au	log10
pSTAT5_au		model1_data33	-2.01789481340937	10	scale_pSTAT5_dr10	sd_STAT5_au	log10
CIS_au1		model1_data38	-0.101189713310361	90	scale1_CIS_dr90	sd_CIS_au	log10
CIS_au1		model1_data38	-0.013162469043527	90	scale1_CIS_dr90	sd_CIS_au	log10
CIS_au1		model1_data38	-0.04244580423914	90	scale1_CIS_dr90	sd_CIS_au	log10
CIS_au2		model1_data38	-0.146870628424801	90	scale2_CIS_dr90	sd_CIS_au	log10
CIS_au2		model1_data38	-0.21865525849734	90	scale2_CIS_dr90	sd_CIS_au	log10
CIS_au2		model1_data38	-0.284032883719125	90	scale2_CIS_dr90	sd_CIS_au	log10
CIS_au1		model1_data39	-0.136728067086745	90	scale1_CIS_dr90	sd_CIS_au	log10
CIS_au1		model1_data39	-0.052566085411668	90	scale1_CIS_dr90	sd_CIS_au	log10
CIS_au1		model1_data39	0	90	scale1_CIS_dr90	sd_CIS_au	log10
CIS_au2		model1_data39	0	90	scale2_CIS_dr90	sd_CIS_au	log10
CIS_au2		model1_data39	-0.07043541641746	90	scale2_CIS_dr90	sd_CIS_au	log10
CIS_au2		model1_data39	-0.039756809672215	90	scale2_CIS_dr90	sd_CIS_au	log10
pJAK2_au		model1_data4	-1.7308796578295	0	offset_pJAK2_actd;scale_pJAK2_actd	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data4	0	5	offset_pJAK2_actd;scale_pJAK2_actd	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data4	-0.125173906054675	10	offset_pJAK2_actd;scale_pJAK2_actd	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data4	-0.629491997973224	30	offset_pJAK2_actd;scale_pJAK2_actd	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data4	-1.08943162108336	60	offset_pJAK2_actd;scale_pJAK2_actd	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data4	-1.34237899079417	90	offset_pJAK2_actd;scale_pJAK2_actd	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data4	-1.44159496716153	120	offset_pJAK2_actd;scale_pJAK2_actd	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data4	-1.16405086027603	150	offset_pJAK2_actd;scale_pJAK2_actd	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data4	-1.12697623741661	180	offset_pJAK2_actd;scale_pJAK2_actd	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data4	-1.48034533279651	0	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data4	-0.06341039159692	5	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data4	-0.074941010888647	10	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data4	-0.896325341298159	30	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data4	-0.901401981487336	60	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data4	-1.27572413039921	90	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data4	-0.79953151712084	120	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data4	-1.00040990515729	150	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data4	-1.10166815424101	180	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au	log10
tSTAT5_au		model1_data4	-0.079651007566551	0	scale_tSTAT5_actd	sd_STAT5_au	log10
tSTAT5_au		model1_data4	-0.047063640362959	5	scale_tSTAT5_actd	sd_STAT5_au	log10
tSTAT5_au		model1_data4	-0.065774604082562	10	scale_tSTAT5_actd	sd_STAT5_au	log10
tSTAT5_au		model1_data4	-0.173750043240779	30	scale_tSTAT5_actd	sd_STAT5_au	log10
tSTAT5_au		model1_data4	-0.133632820032796	60	scale_tSTAT5_actd	sd_STAT5_au	log10
tSTAT5_au		model1_data4	-0.233747972916064	90	scale_tSTAT5_actd	sd_STAT5_au	log10
tSTAT5_au		model1_data4	-0.052327880355316	120	scale_tSTAT5_actd	sd_STAT5_au	log10
tSTAT5_au		model1_data4	-0.166801183285451	150	scale_tSTAT5_actd	sd_STAT5_au	log10
tSTAT5_au		model1_data4	-0.326655243470447	180	scale_tSTAT5_actd	sd_STAT5_au	log10
pSTAT5_au		model1_data4	-2.71824455493804	0	offset_pSTAT5_actd;scale_pSTAT5_actd	sd_STAT5_au	log10
pSTAT5_au		model1_data4	-0.065266731512592	5	offset_pSTAT5_actd;scale_pSTAT5_actd	sd_STAT5_au	log10
pSTAT5_au		model1_data4	-0.024942422002393	10	offset_pSTAT5_actd;scale_pSTAT5_actd	sd_STAT5_au	log10
pSTAT5_au		model1_data4	-0.319601235210433	30	offset_pSTAT5_actd;scale_pSTAT5_actd	sd_STAT5_au	log10
pSTAT5_au		model1_data4	-0.768167029477043	60	offset_pSTAT5_actd;scale_pSTAT5_actd	sd_STAT5_au	log10
pSTAT5_au		model1_data4	-1.08945832102097	90	offset_pSTAT5_actd;scale_pSTAT5_actd	sd_STAT5_au	log10
pSTAT5_au		model1_data4	-0.734012753242737	120	offset_pSTAT5_actd;scale_pSTAT5_actd	sd_STAT5_au	log10
pSTAT5_au		model1_data4	-0.882713284966559	150	offset_pSTAT5_actd;scale_pSTAT5_actd	sd_STAT5_au	log10
pSTAT5_au		model1_data4	-0.936815065559769	180	offset_pSTAT5_actd;scale_pSTAT5_actd	sd_STAT5_au	log10
CIS_au		model1_data4	-1.87851553247604	0	offset_CIS_actd;scale_CIS_actd 	sd_CIS_au	log10
CIS_au		model1_data4	-2.02869949975041	5	offset_CIS_actd;scale_CIS_actd 	sd_CIS_au	log10
CIS_au		model1_data4	-2.04980517018959	10	offset_CIS_actd;scale_CIS_actd 	sd_CIS_au	log10
CIS_au		model1_data4	-1.55319529300153	30	offset_CIS_actd;scale_CIS_actd 	sd_CIS_au	log10
CIS_au		model1_data4	-0.512295600669916	60	offset_CIS_actd;scale_CIS_actd 	sd_CIS_au	log10
CIS_au		model1_data4	-0.253463284800389	90	offset_CIS_actd;scale_CIS_actd 	sd_CIS_au	log10
CIS_au		model1_data4	-0.077372025744708	120	offset_CIS_actd;scale_CIS_actd 	sd_CIS_au	log10
CIS_au		model1_data4	-0.065712413199715	150	offset_CIS_actd;scale_CIS_actd 	sd_CIS_au	log10
CIS_au		model1_data4	0	180	offset_CIS_actd;scale_CIS_actd 	sd_CIS_au	log10
CIS_au1		model1_data40	-0.012820505183312	90	scale1_CIS_dr90	sd_CIS_au	log10
CIS_au1		model1_data40	-1.23840113633161E-05	90	scale1_CIS_dr90	sd_CIS_au	log10
CIS_au1		model1_data40	-0.068741815902421	90	scale1_CIS_dr90	sd_CIS_au	log10
CIS_au2		model1_data40	-0.022672723543829	90	scale2_CIS_dr90	sd_CIS_au	log10
CIS_au2		model1_data40	-0.231658204932813	90	scale2_CIS_dr90	sd_CIS_au	log10
CIS_au2		model1_data40	-0.058629475325478	90	scale2_CIS_dr90	sd_CIS_au	log10
CIS_au1		model1_data41	-0.289601874458826	90	scale1_CIS_dr90	sd_CIS_au	log10
CIS_au1		model1_data41	-0.325318153754375	90	scale1_CIS_dr90	sd_CIS_au	log10
CIS_au1		model1_data41	-0.344251828265026	90	scale1_CIS_dr90	sd_CIS_au	log10
CIS_au2		model1_data41	-0.253555701135469	90	scale2_CIS_dr90	sd_CIS_au	log10
CIS_au2		model1_data41	-0.393746583991171	90	scale2_CIS_dr90	sd_CIS_au	log10
CIS_au2		model1_data41	-0.266015177085708	90	scale2_CIS_dr90	sd_CIS_au	log10
CIS_au1		model1_data42	-1.38093403320306	90	scale1_CIS_dr90	sd_CIS_au	log10
CIS_au1		model1_data42	-1.42293141918203	90	scale1_CIS_dr90	sd_CIS_au	log10
CIS_au1		model1_data42	-1.40926124041088	90	scale1_CIS_dr90	sd_CIS_au	log10
CIS_au2		model1_data42	-1.44033824750225	90	scale2_CIS_dr90	sd_CIS_au	log10
CIS_au2		model1_data42	-1.34490959438506	90	scale2_CIS_dr90	sd_CIS_au	log10
CIS_au2		model1_data42	-1.38701974266468	90	scale2_CIS_dr90	sd_CIS_au	log10
pJAK2_au		model1_data5	-1.65270722636302	0	offset_pJAK2_actd;scale_pJAK2_actd	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data5	-0.22585565325432	5	offset_pJAK2_actd;scale_pJAK2_actd	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data5	-0.051384309129623	10	offset_pJAK2_actd;scale_pJAK2_actd	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data5	-0.672539373768077	30	offset_pJAK2_actd;scale_pJAK2_actd	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data5	-0.905462075245078	60	offset_pJAK2_actd;scale_pJAK2_actd	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data5	-0.755513608832841	90	offset_pJAK2_actd;scale_pJAK2_actd	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data5	-1.00564789622101	120	offset_pJAK2_actd;scale_pJAK2_actd	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data5	-0.78584008533024	150	offset_pJAK2_actd;scale_pJAK2_actd	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data5	-0.848249041892194	180	offset_pJAK2_actd;scale_pJAK2_actd	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data5	-1.94699407792977	0	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data5	0	5	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data5	-0.103099587825754	10	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data5	-0.483711645904595	30	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data5	-0.908140669770018	60	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data5	-0.751406821727331	90	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data5	-0.714790979478419	120	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data5	-0.767435379441556	150	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data5	-0.866991630792983	180	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au	log10
tSTAT5_au		model1_data5	-0.044455257255431	0	scale_tSTAT5_actd	sd_STAT5_au	log10
tSTAT5_au		model1_data5	0	5	scale_tSTAT5_actd	sd_STAT5_au	log10
tSTAT5_au		model1_data5	-0.03417561801086	10	scale_tSTAT5_actd	sd_STAT5_au	log10
tSTAT5_au		model1_data5	-0.233747972916064	30	scale_tSTAT5_actd	sd_STAT5_au	log10
tSTAT5_au		model1_data5	-0.099854393654838	60	scale_tSTAT5_actd	sd_STAT5_au	log10
tSTAT5_au		model1_data5	-0.111835690937952	90	scale_tSTAT5_actd	sd_STAT5_au	log10
tSTAT5_au		model1_data5	-0.121043692724776	120	scale_tSTAT5_actd	sd_STAT5_au	log10
tSTAT5_au		model1_data5	-0.127292642001777	150	scale_tSTAT5_actd	sd_STAT5_au	log10
tSTAT5_au		model1_data5	-0.288534780018539	180	scale_tSTAT5_actd	sd_STAT5_au	log10
pSTAT5_au		model1_data5	-2.73952184802751	0	offset_pSTAT5_actd;scale_pSTAT5_actd	sd_STAT5_au	log10
pSTAT5_au		model1_data5	-0.01786906561515	5	offset_pSTAT5_actd;scale_pSTAT5_actd	sd_STAT5_au	log10
pSTAT5_au		model1_data5	0	10	offset_pSTAT5_actd;scale_pSTAT5_actd	sd_STAT5_au	log10
pSTAT5_au		model1_data5	-0.357773279110977	30	offset_pSTAT5_actd;scale_pSTAT5_actd	sd_STAT5_au	log10
pSTAT5_au		model1_data5	-0.491496379672506	60	offset_pSTAT5_actd;scale_pSTAT5_actd	sd_STAT5_au	log10
pSTAT5_au		model1_data5	-0.479145941286077	90	offset_pSTAT5_actd;scale_pSTAT5_actd	sd_STAT5_au	log10
pSTAT5_au		model1_data5	-0.374990810601069	120	offset_pSTAT5_actd;scale_pSTAT5_actd	sd_STAT5_au	log10
pSTAT5_au		model1_data5	-0.335343450559012	150	offset_pSTAT5_actd;scale_pSTAT5_actd	sd_STAT5_au	log10
pSTAT5_au		model1_data5	-0.473099980786738	180	offset_pSTAT5_actd;scale_pSTAT5_actd	sd_STAT5_au	log10
CIS_au		model1_data5	-1.85546419246295	0	offset_CIS_actd;scale_CIS_actd 	sd_CIS_au	log10
CIS_au		model1_data5	-2.09959659224625	5	offset_CIS_actd;scale_CIS_actd 	sd_CIS_au	log10
CIS_au		model1_data5	-1.99802667824722	10	offset_CIS_actd;scale_CIS_actd 	sd_CIS_au	log10
CIS_au		model1_data5	-1.69429792276374	30	offset_CIS_actd;scale_CIS_actd 	sd_CIS_au	log10
CIS_au		model1_data5	-2.21897397659154	60	offset_CIS_actd;scale_CIS_actd 	sd_CIS_au	log10
CIS_au		model1_data5	-2.12236423948727	90	offset_CIS_actd;scale_CIS_actd 	sd_CIS_au	log10
CIS_au		model1_data5	-2.38057399197385	120	offset_CIS_actd;scale_CIS_actd 	sd_CIS_au	log10
CIS_au		model1_data5	-1.90036259619502	150	offset_CIS_actd;scale_CIS_actd 	sd_CIS_au	log10
CIS_au		model1_data5	-2.09887164600106	180	offset_CIS_actd;scale_CIS_actd 	sd_CIS_au	log10
pJAK2_au		model1_data6	-1.67427477718999	0	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data6	-1.58231045742858	0	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data6	-0.705956125196685	0.5	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data6	-0.421299842408169	1	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data6	-0.383923182957323	1.5	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data6	-0.433347330062609	2	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data6	-0.308799334918894	3	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data6	-0.0425217772127	4	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data6	0	5	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data6	-0.097137230010879	6	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data6	-0.118821811798618	7.5	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data6	-0.18491350909173	9	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data6	-0.08196222341723	10.5	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data6	-0.219164538664097	12	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data6	-0.319915339824355	13.5	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data6	-0.618350552589507	15	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data6	-0.397170664835941	16.5	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data6	-0.123583554585545	18	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data6	-0.452426027573636	20	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data6	-0.641832181411499	22	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data6	-0.730089804913404	25	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data6	-0.410866719579557	28	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au	log10
