parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	priorType	priorParameters	hierarchicalOptimization (optional)
scale_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	scale_{pstat3,wb,braun,hep,2012,01,10,Stattic,Stat3,Inhibitor,DR}	log10	1e-15	1000000.0	52.03624676233	1			
scale_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC	scale_{pstat3,wb,braun,hep,2012,01,23,Stattic,Stat3,Inhibitor,TC}	log10	1e-15	1000000.0	45.470982909551545	1			
scale_pstat3_wb_braun_hep_2012_02_14_Stattic_Stat3_Inhibitor_TC	scale_{pstat3,wb,braun,hep,2012,02,14,Stattic,Stat3,Inhibitor,TC}	log10	1e-15	1000000.0	38.25472470771453	1			
scale_pstat3_wb_braun_hep_2012_04_10_Stattic_Stat3_Inhibitor_TC	scale_{pstat3,wb,braun,hep,2012,04,10,Stattic,Stat3,Inhibitor,TC}	log10	1e-15	1000000.0	50.46085442433592	1			
scale_pstat3_wb_braun_hep_2012_05_02_Stattic_40_Stat3_Inhibitor	scale_{pstat3,wb,braun,hep,2012,05,02,Stattic,40,Stat3,Inhibitor}	log10	1e-05	1000.0	45.63031563561201	1			
scale_pstat3_wb_braun_hep_2012_05_03_Stattic_60_Stat3_Inhibitor	scale_{pstat3,wb,braun,hep,2012,05,03,Stattic,60,Stat3,Inhibitor}	log10	1e-05	1000.0	41.2370605839539	1			
scale_pstat3_wb_braun_hep_2013_06_03_Ruxolitinib	scale_{pstat3,wb,braun,hep,2013,06,03,Ruxolitinib}	log10	1e-15	1000000.0	13.453213895826899	1			
scale_pstat3_wb_braun_hep_2013_06_17_Ruxolitinib	scale_{pstat3,wb,braun,hep,2013,06,17,Ruxolitinib}	log10	1e-15	1000000.0	15.533344332695847	1			
scale_socs3_qpcr_bohl_hep_2009_10_14_qRTPCR	scale_{socs3,qpcr,bohl,hep,2009,10,14,qRTPCR}	log10	1e-15	1000000.0	51.45433432278644	1			
scale_socs3_qpcr_braun_app_hep_2011_06_06_qPCR_140109_IL6DR_1h	scale_{socs3,qpcr,braun,app,hep,2011,06,06,qPCR,140109,IL6DR,1h}	log10	1e-15	1000000.0	149.00564213837708	1			
scale_socs3_qpcr_braun_app_hep_2012_02_14_qPCR_140224_IL6DR_Inh_1h_Socs3	scale_{socs3,qpcr,braun,app,hep,2012,02,14,qPCR,140224,IL6DR,Inh,1h,Socs3}	log10	1e-15	1000000.0	179.9107621298417	1			
scale_socs3_qpcr_braun_app_hep_2012_04_10_qPCR_140224_IL6DR_Inh_1h_Socs3	scale_{socs3,qpcr,braun,app,hep,2012,04,10,qPCR,140224,IL6DR,Inh,1h,Socs3}	log10	1e-15	1000000.0	175.97679326081652	1			
scale_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140109_IL6DR_1h	scale_{socs3,qpcr,braun,app,hep,2013,10,14,qPCR,140109,IL6DR,1h}	log10	1e-15	1000000.0	177.6748620825457	1			
scale_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	scale_{socs3,qpcr,braun,app,hep,2013,10,14,qPCR,140224,IL6DR,Inh,1h,Socs3}	log10	1e-15	1000000.0	194.0764090283173	1			
scale_socs3_qpcr_braun_app_hep_2013_10_21_qPCR_140109_IL6DR_1h	scale_{socs3,qpcr,braun,app,hep,2013,10,21,qPCR,140109,IL6DR,1h}	log10	1e-15	1000000.0	148.87267379846003	1			
scale_socs3_qpcr_braun_app_hep_2014_04_22_qPCR_140526_IL6DR_Rux_6h_SOCS3	scale_{socs3,qpcr,braun,app,hep,2014,04,22,qPCR,140526,IL6DR,Rux,6h,SOCS3}	log10	1e-15	1000000.0	246.78409341052236	1			
scale_socs3_qpcr_braun_app_hep_2014_04_22_qPCR_140604_IL6DR_Rux_24h_SOCS3	scale_{socs3,qpcr,braun,app,hep,2014,04,22,qPCR,140604,IL6DR,Rux,24h,SOCS3}	log10	1e-15	1000000.0	194.19425223220094	1			
scale_socs3_qpcr_braun_app_hep_2014_04_28_IL6DR_Rux_1h_SOCS3	scale_{socs3,qpcr,braun,app,hep,2014,04,28,IL6DR,Rux,1h,SOCS3}	log10	1e-15	1000000.0	179.5671687714659	1			
scale_socs3_qpcr_braun_app_hep_2014_05_19_qPCR_140526_IL6DR_Rux_6h_SOCS3	scale_{socs3,qpcr,braun,app,hep,2014,05,19,qPCR,140526,IL6DR,Rux,6h,SOCS3}	log10	1e-15	1000000.0	253.82285298572444	1			
scale_socs3_qpcr_braun_app_hep_2014_05_19_qPCR_140604_IL6DR_Rux_24h_SOCS3	scale_{socs3,qpcr,braun,app,hep,2014,05,19,qPCR,140604,IL6DR,Rux,24h,SOCS3}	log10	1e-15	1000000.0	192.1775534408406	1			
scale_socs3_qpcr_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor	scale_{socs3,qpcr,braun,hep,2012,01,23,Stattic,Stat3,Inhibitor}	log10	1e-15	1000000.0	173.51371199920473	1			
scale_socs3_qpcr_braun_hep_2013_07_08_qPCR_Socs3_Stat3	scale_{socs3,qpcr,braun,hep,2013,07,08,qPCR,Socs3,Stat3}	log10	1e-15	1000000.0	62.05324959547307	0			
scale_socs3_qpcr_braun_hep_2013_09_30_Ruxolitinib_Inhibitor_TC	scale_{socs3,qpcr,braun,hep,2013,09,30,Ruxolitinib,Inhibitor,TC}	log10	1e-15	1000000.0	56.61318440868247	1			
scale_socs3_wb_bohl_hep_2007_07_10_ActD	scale_{socs3,wb,bohl,hep,2007,07,10,ActD}	log10	1e-15	1000000.0	0.10143646974162246	1			
scale_socs3_wb_bohl_hep_2007_07_17_DRTC	scale_{socs3,wb,bohl,hep,2007,07,17,DRTC}	log10	1e-15	1000000.0	0.157751091766726	1			
scale_socs3_wb_bohl_hep_2009_06_23_DRTC	scale_{socs3,wb,bohl,hep,2009,06,23,DRTC}	log10	1e-15	1000000.0	0.21748896358448377	1			
scale_socs3_wb_bohl_hep_2009_07_07_DRTC	scale_{socs3,wb,bohl,hep,2009,07,07,DRTC}	log10	1e-15	1000000.0	0.15234083577569985	1			
sd_JAK1_gp130_abs	\sigma_{JAK1,gp130,abs}	log10	1e-05	1000.0	0.21160423284490337	1			
sd_SOCS3_abs	\sigma_{SOCS3,abs}	log10	1e-05	1000.0	0.14035429807806749	1			
sd_ctSTAT3_abs	\sigma_{ctSTAT3,abs}	log10	1e-05	1000.0	0.0704509198670442	1			
sd_npstat3_wb_bohl_hep_2006_02_09_FourPulses_ReceptorNucleus	\sigma_{npstat3,wb,bohl,hep,2006,02,09,FourPulses,ReceptorNucleus}	log10	1e-15	1000000.0	0.22049728320498901	1			
sd_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	\sigma_{npstat3,wb,bohl,hep,2006,04,20,ThreePulses,ThreeDoses}	log10	1e-15	1000000.0	0.2332681345956451	1			
sd_npstat3_wb_bohl_hep_2006_05_16_ThreeDoses	\sigma_{npstat3,wb,bohl,hep,2006,05,16,ThreeDoses}	log10	1e-15	1000000.0	0.18049542805007124	1			
sd_npstat3_wb_bohl_hep_2006_06_07_ActD	\sigma_{npstat3,wb,bohl,hep,2006,06,07,ActD}	log10	1e-15	1000000.0	0.27706879811242635	1			
sd_npstat3_wb_bohl_hep_2006_11_15_FourPulses_120min	\sigma_{npstat3,wb,bohl,hep,2006,11,15,FourPulses,120min}	log10	1e-15	1000000.0	0.20275514937242847	1			
sd_npstat3_wb_bohl_hep_2007_04_04_DoseResponse_3TP	\sigma_{npstat3,wb,bohl,hep,2007,04,04,DoseResponse,3TP}	log10	1e-15	1000000.0	0.23546807084108234	1			
sd_npstat3_wb_bohl_hep_2007_07_10_ActD	\sigma_{npstat3,wb,bohl,hep,2007,07,10,ActD}	log10	1e-15	1000000.0	0.19121734388149525	1			
sd_npstat3_wb_bohl_hep_2007_07_17_DRTC	\sigma_{npstat3,wb,bohl,hep,2007,07,17,DRTC}	log10	1e-15	1000000.0	0.21140365838779485	1			
sd_npstat3_wb_bohl_hep_2009_07_07_DRTC	\sigma_{npstat3,wb,bohl,hep,2009,07,07,DRTC}	log10	1e-15	1000000.0	0.44256174139753857	1			
sd_ntstat3_ratio_xiaoyun_nucSTAT3_Ratio	\sigma_{ntstat3,ratio,xiaoyun,nucSTAT3,Ratio}	log10	1e-15	1000000.0	0.22468889162400857	1			
sd_pSTAT3_ms	\sigma_{pSTAT3,ms}	log10	1e-05	5.011872336272722	1.3155784901284515	1			
sd_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	\sigma_{pgp130,wb,bohl,hep,2004,10,26,Cont,30min}	log10	1e-15	1000000.0	0.1894910143151423	1			
sd_pgp130_wb_bohl_hep_2005_02_03_Cont40ng_T90min	\sigma_{pgp130,wb,bohl,hep,2005,02,03,Cont40ng,T90min}	log10	1e-15	1000000.0	0.09750218447461306	1			
sd_pgp130_wb_bohl_hep_2005_03_01_Pulse20min	\sigma_{pgp130,wb,bohl,hep,2005,03,01,Pulse20min}	log10	1e-15	1000000.0	0.21640360038047876	1			
sd_pgp130_wb_bohl_hep_2005_03_16_Cont40ng_23min	\sigma_{pgp130,wb,bohl,hep,2005,03,16,Cont40ng,23min}	log10	1e-15	1000000.0	0.1653111875316473	1			
sd_pgp130_wb_bohl_hep_2005_07_26_Pulse5min	\sigma_{pgp130,wb,bohl,hep,2005,07,26,Pulse5min}	log10	1e-15	1000000.0	0.08602666301692985	1			
sd_pgp130_wb_bohl_hep_2006_02_09_FourPulses_ReceptorNucleus	\sigma_{pgp130,wb,bohl,hep,2006,02,09,FourPulses,ReceptorNucleus}	log10	1e-15	1000000.0	0.22809853428646945	1			
sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	\sigma_{pgp130,wb,bohl,hep,2006,04,20,ThreePulses,ThreeDoses}	log10	1e-15	1000000.0	0.17044798733213368	1			
sd_pgp130_wb_bohl_hep_2006_05_16_ThreeDoses	\sigma_{pgp130,wb,bohl,hep,2006,05,16,ThreeDoses}	log10	1e-15	1000000.0	0.16179103415822244	1			
sd_pgp130_wb_bohl_hep_2006_06_07_ActD	\sigma_{pgp130,wb,bohl,hep,2006,06,07,ActD}	log10	1e-15	1000000.0	0.15741478175915624	1			
sd_pgp130_wb_bohl_hep_2006_11_15_FourPulses_120min	\sigma_{pgp130,wb,bohl,hep,2006,11,15,FourPulses,120min}	log10	1e-15	1000000.0	0.1282550077040918	1			
sd_pgp130_wb_bohl_hep_2007_04_04_DoseResponse_3TP	\sigma_{pgp130,wb,bohl,hep,2007,04,04,DoseResponse,3TP}	log10	1e-15	1000000.0	0.18723955465623443	1			
sd_pgp130_wb_bohl_hep_2007_07_10_ActD	\sigma_{pgp130,wb,bohl,hep,2007,07,10,ActD}	log10	1e-15	1000000.0	0.12797374183291307	1			
sd_pgp130_wb_bohl_hep_2007_07_17_DRTC	\sigma_{pgp130,wb,bohl,hep,2007,07,17,DRTC}	log10	1e-15	1000000.0	0.15965689361114815	1			
sd_pgp130_wb_bohl_hep_2009_06_23_DRTC	\sigma_{pgp130,wb,bohl,hep,2009,06,23,DRTC}	log10	1e-15	1000000.0	0.1496503371130101	1			
sd_pgp130_wb_bohl_hep_2009_07_07_DRTC	\sigma_{pgp130,wb,bohl,hep,2009,07,07,DRTC}	log10	1e-15	1000000.0	0.16387322196475934	1			
sd_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	\sigma_{pjak1,wb,bohl,hep,2004,10,26,Cont,30min}	log10	1e-15	1000000.0	0.15433001994034987	1			
sd_pjak1_wb_bohl_hep_2005_02_03_Cont40ng_T90min	\sigma_{pjak1,wb,bohl,hep,2005,02,03,Cont40ng,T90min}	log10	1e-15	1000000.0	0.11727267255349648	1			
sd_pjak1_wb_bohl_hep_2005_03_01_Pulse20min	\sigma_{pjak1,wb,bohl,hep,2005,03,01,Pulse20min}	log10	1e-15	1000000.0	0.13193953310275794	1			
sd_pjak1_wb_bohl_hep_2005_03_16_Cont40ng_23min	\sigma_{pjak1,wb,bohl,hep,2005,03,16,Cont40ng,23min}	log10	1e-15	1000000.0	0.18771259523040468	1			
sd_pjak1_wb_bohl_hep_2005_07_26_Pulse5min	\sigma_{pjak1,wb,bohl,hep,2005,07,26,Pulse5min}	log10	1e-15	1000000.0	0.2232147104584504	1			
sd_pjak1_wb_bohl_hep_2007_04_04_DoseResponse_3TP	\sigma_{pjak1,wb,bohl,hep,2007,04,04,DoseResponse,3TP}	log10	1e-15	1000000.0	0.16763534524067053	1			
sd_pjak1_wb_bohl_hep_2009_06_23_DRTC	\sigma_{pjak1,wb,bohl,hep,2009,06,23,DRTC}	log10	1e-15	1000000.0	0.20888317495635533	1			
sd_pjak1_wb_bohl_hep_2009_07_07_DRTC	\sigma_{pjak1,wb,bohl,hep,2009,07,07,DRTC}	log10	1e-15	1000000.0	0.14589742643445064	1			
sd_pstat3_lumi_braun_hep_2012_05_02_Stattic_40_Stat3_Inhibitor	\sigma_{pstat3,lumi,braun,hep,2012,05,02,Stattic,40,Stat3,Inhibitor}	log10	1e-05	1000.0	0.10960153060729551	1			
sd_pstat3_lumi_braun_hep_2012_05_03_Stattic_60_Stat3_Inhibitor	\sigma_{pstat3,lumi,braun,hep,2012,05,03,Stattic,60,Stat3,Inhibitor}	log10	1e-05	1000.0	0.09837143780065769	1			
sd_pstat3_lumi_braun_hep_2013_11_04_Stattic_Ruxolitinib_Inhibitor	\sigma_{pstat3,lumi,braun,hep,2013,11,04,Stattic,Ruxolitinib,Inhibitor}	log10	1e-15	1000000.0	0.1255998548768311	1			
sd_pstat3_lumi_braun_hep_2013_11_12_Stattic_Ruxolitinib_Inhibitor	\sigma_{pstat3,lumi,braun,hep,2013,11,12,Stattic,Ruxolitinib,Inhibitor}	log10	1e-15	1000000.0	0.11237732928208652	1			
sd_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	\sigma_{pstat3,wb,bohl,hep,2004,10,26,Cont,30min}	log10	1e-15	1000000.0	0.207990152429768	1			
sd_pstat3_wb_bohl_hep_2005_02_03_Cont40ng_T90min	\sigma_{pstat3,wb,bohl,hep,2005,02,03,Cont40ng,T90min}	log10	1e-15	1000000.0	0.10877418770800994	1			
sd_pstat3_wb_bohl_hep_2005_02_14_DoseResponse_T15min	\sigma_{pstat3,wb,bohl,hep,2005,02,14,DoseResponse,T15min}	log10	1e-15	1000000.0	0.09008502669979054	1			
sd_pstat3_wb_bohl_hep_2005_03_01_Pulse20min	\sigma_{pstat3,wb,bohl,hep,2005,03,01,Pulse20min}	log10	1e-15	1000000.0	0.16250413477605635	1			
sd_pstat3_wb_bohl_hep_2005_03_16_Cont40ng_23min	\sigma_{pstat3,wb,bohl,hep,2005,03,16,Cont40ng,23min}	log10	1e-15	1000000.0	0.12933108103196195	1			
sd_pstat3_wb_bohl_hep_2005_07_26_Pulse5min	\sigma_{pstat3,wb,bohl,hep,2005,07,26,Pulse5min}	log10	1e-15	1000000.0	0.2408818281753077	1			
sd_pstat3_wb_bohl_hep_2005_11_22_DoseResponseUntil120ng	\sigma_{pstat3,wb,bohl,hep,2005,11,22,DoseResponseUntil120ng}	log10	1e-15	1000000.0	0.0947090710776224	1			
sd_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	\sigma_{pstat3,wb,bohl,hep,2006,04,20,ThreePulses,ThreeDoses}	log10	1e-15	1000000.0	0.26947699066280595	1			
sd_pstat3_wb_bohl_hep_2006_05_16_ThreeDoses	\sigma_{pstat3,wb,bohl,hep,2006,05,16,ThreeDoses}	log10	1e-15	1000000.0	0.3251301657957359	1			
sd_pstat3_wb_bohl_hep_2006_06_07_ActD	\sigma_{pstat3,wb,bohl,hep,2006,06,07,ActD}	log10	1e-15	1000000.0	0.32480484317815095	1			
sd_pstat3_wb_bohl_hep_2006_11_15_FourPulses_120min	\sigma_{pstat3,wb,bohl,hep,2006,11,15,FourPulses,120min}	log10	1e-15	1000000.0	0.2445035750975071	1			
sd_pstat3_wb_bohl_hep_2007_04_04_DoseResponse_3TP	\sigma_{pstat3,wb,bohl,hep,2007,04,04,DoseResponse,3TP}	log10	1e-15	1000000.0	0.5299788870405601	1			
sd_pstat3_wb_bohl_hep_2007_07_10_ActD	\sigma_{pstat3,wb,bohl,hep,2007,07,10,ActD}	log10	1e-15	1000000.0	0.23550725175746529	1			
sd_pstat3_wb_bohl_hep_2007_07_17_DRTC	\sigma_{pstat3,wb,bohl,hep,2007,07,17,DRTC}	log10	1e-15	1000000.0	0.24521107704750691	1			
sd_pstat3_wb_bohl_hep_2009_06_23_DRTC	\sigma_{pstat3,wb,bohl,hep,2009,06,23,DRTC}	log10	1e-15	1000000.0	0.1763058973540352	1			
sd_pstat3_wb_bohl_hep_2009_07_07_DRTC	\sigma_{pstat3,wb,bohl,hep,2009,07,07,DRTC}	log10	1e-15	1000000.0	0.3161770265732425	1			
sd_pstat3_wb_braun_hep_2011_09_06_DRTC	\sigma_{pstat3,wb,braun,hep,2011,09,06,DRTC}	log10	1e-15	1000000.0	0.13893937799838343	1			
sd_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR	\sigma_{pstat3,wb,braun,hep,2011,12,12,Stattic,Stat3,Inhibitor,DR}	log10	1e-15	1000000.0	0.13249121305527262	1			
sd_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	\sigma_{pstat3,wb,braun,hep,2012,01,10,Stattic,Stat3,Inhibitor,DR}	log10	1e-15	1000000.0	0.17812325062390227	1			
sd_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC	\sigma_{pstat3,wb,braun,hep,2012,01,23,Stattic,Stat3,Inhibitor,TC}	log10	1e-15	1000000.0	0.10239747420159899	1			
sd_pstat3_wb_braun_hep_2012_02_14_Stattic_Stat3_Inhibitor_TC	\sigma_{pstat3,wb,braun,hep,2012,02,14,Stattic,Stat3,Inhibitor,TC}	log10	1e-15	1000000.0	0.08782957359600763	1			
sd_pstat3_wb_braun_hep_2012_04_10_Stattic_Stat3_Inhibitor_TC	\sigma_{pstat3,wb,braun,hep,2012,04,10,Stattic,Stat3,Inhibitor,TC}	log10	1e-15	1000000.0	0.0866884458116624	1			
sd_pstat3_wb_braun_hep_2012_05_02_Stattic_40_Stat3_Inhibitor	\sigma_{pstat3,wb,braun,hep,2012,05,02,Stattic,40,Stat3,Inhibitor}	log10	1e-05	1000.0	0.11311008225222528	1			
sd_pstat3_wb_braun_hep_2012_05_03_Stattic_60_Stat3_Inhibitor	\sigma_{pstat3,wb,braun,hep,2012,05,03,Stattic,60,Stat3,Inhibitor}	log10	1e-05	1000.0	0.13354422134420965	1			
sd_pstat3_wb_braun_hep_2013_06_03_Ruxolitinib	\sigma_{pstat3,wb,braun,hep,2013,06,03,Ruxolitinib}	log10	1e-15	1000000.0	0.4555723938247628	1			
sd_pstat3_wb_braun_hep_2013_06_17_Ruxolitinib	\sigma_{pstat3,wb,braun,hep,2013,06,17,Ruxolitinib}	log10	1e-15	1000000.0	0.3911289526983468	1			
sd_socs3_qpcr_bohl_hep_2009_10_14_qRTPCR	\sigma_{socs3,qpcr,bohl,hep,2009,10,14,qRTPCR}	log10	1e-15	1000000.0	0.20336331774038496	1			
sd_socs3_qpcr_braun_app_hep_2011_06_06_qPCR_140109_IL6DR_1h	\sigma_{socs3,qpcr,braun,app,hep,2011,06,06,qPCR,140109,IL6DR,1h}	log10	1e-15	1000000.0	0.12508701721612958	1			
sd_socs3_qpcr_braun_app_hep_2012_02_14_qPCR_140224_IL6DR_Inh_1h_Socs3	\sigma_{socs3,qpcr,braun,app,hep,2012,02,14,qPCR,140224,IL6DR,Inh,1h,Socs3}	log10	1e-15	1000000.0	0.18503430827234985	1			
sd_socs3_qpcr_braun_app_hep_2012_04_10_qPCR_140224_IL6DR_Inh_1h_Socs3	\sigma_{socs3,qpcr,braun,app,hep,2012,04,10,qPCR,140224,IL6DR,Inh,1h,Socs3}	log10	1e-15	1000000.0	0.155071440648736	1			
sd_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140109_IL6DR_1h	\sigma_{socs3,qpcr,braun,app,hep,2013,10,14,qPCR,140109,IL6DR,1h}	log10	1e-15	1000000.0	0.060093866090788324	1			
sd_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	\sigma_{socs3,qpcr,braun,app,hep,2013,10,14,qPCR,140224,IL6DR,Inh,1h,Socs3}	log10	1e-15	1000000.0	0.06253166691773453	1			
sd_socs3_qpcr_braun_app_hep_2013_10_21_qPCR_140109_IL6DR_1h	\sigma_{socs3,qpcr,braun,app,hep,2013,10,21,qPCR,140109,IL6DR,1h}	log10	1e-15	1000000.0	0.11035783596520471	1			
sd_socs3_qpcr_braun_app_hep_2014_04_22_qPCR_140526_IL6DR_Rux_6h_SOCS3	\sigma_{socs3,qpcr,braun,app,hep,2014,04,22,qPCR,140526,IL6DR,Rux,6h,SOCS3}	log10	1e-15	1000000.0	0.13547847172220936	1			
sd_socs3_qpcr_braun_app_hep_2014_04_22_qPCR_140604_IL6DR_Rux_24h_SOCS3	\sigma_{socs3,qpcr,braun,app,hep,2014,04,22,qPCR,140604,IL6DR,Rux,24h,SOCS3}	log10	1e-15	1000000.0	0.04935077496823587	1			
sd_socs3_qpcr_braun_app_hep_2014_04_28_IL6DR_Rux_1h_SOCS3	\sigma_{socs3,qpcr,braun,app,hep,2014,04,28,IL6DR,Rux,1h,SOCS3}	log10	1e-15	1000000.0	0.10645436947911113	1			
sd_socs3_qpcr_braun_app_hep_2014_05_19_qPCR_140526_IL6DR_Rux_6h_SOCS3	\sigma_{socs3,qpcr,braun,app,hep,2014,05,19,qPCR,140526,IL6DR,Rux,6h,SOCS3}	log10	1e-15	1000000.0	0.10154777058647317	1			
sd_socs3_qpcr_braun_app_hep_2014_05_19_qPCR_140604_IL6DR_Rux_24h_SOCS3	\sigma_{socs3,qpcr,braun,app,hep,2014,05,19,qPCR,140604,IL6DR,Rux,24h,SOCS3}	log10	1e-15	1000000.0	0.03180589199096142	1			
sd_socs3_qpcr_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor	\sigma_{socs3,qpcr,braun,hep,2012,01,23,Stattic,Stat3,Inhibitor}	log10	1e-15	1000000.0	0.15117171599189239	1			
sd_socs3_qpcr_braun_hep_2013_07_08_qPCR_Socs3_Stat3	\sigma_{socs3,qpcr,braun,hep,2013,07,08,qPCR,Socs3,Stat3}	log10	1e-15	1000000.0	0.08522964668470821	1			
sd_socs3_qpcr_braun_hep_2013_09_30_Ruxolitinib_Inhibitor_TC	\sigma_{socs3,qpcr,braun,hep,2013,09,30,Ruxolitinib,Inhibitor,TC}	log10	1e-15	1000000.0	0.16953982057300848	1			
sd_socs3_wb_bohl_hep_2007_07_10_ActD	\sigma_{socs3,wb,bohl,hep,2007,07,10,ActD}	log10	1e-15	1000000.0	0.3960337537546946	1			
sd_socs3_wb_bohl_hep_2007_07_17_DRTC	\sigma_{socs3,wb,bohl,hep,2007,07,17,DRTC}	log10	1e-15	1000000.0	0.3820536900894876	1			
sd_socs3_wb_bohl_hep_2009_06_23_DRTC	\sigma_{socs3,wb,bohl,hep,2009,06,23,DRTC}	log10	1e-15	1000000.0	0.10546223744192611	1			
sd_socs3_wb_bohl_hep_2009_07_07_DRTC	\sigma_{socs3,wb,bohl,hep,2009,07,07,DRTC}	log10	1e-15	1000000.0	0.20227482285253048	1			
socs3_assoc	socs3_{assoc}	log10	1e-05	1000.0	0.019343331732360816	1			
socs3_des	socs3_{des}	log10	1e-15	1000000.0	0.4486811943942013	1			
socs3_pro	socs3_{pro}	log10	1e-15	1000000.0	1.6979319979711578	1			
socs3rna_delay	socs3rna_{delay}	log10	1e-15	1000000.0	0.30394183757283955	1			
socs3rna_des	socs3rna_{des}	log10	1e-15	1000000.0	0.3039152592679439	1			
socs3rna_hill	socs3rna_{hill}	lin	1.0	3.0	1.7132955931	1			
socs3rna_pro	socs3rna_{pro}	log10	1e-15	10000000000.0	0.0017000544865917633	1			
stat3_act_gp130	stat3_{act,gp130}	log10	1e-15	1000000.0	0.41155785030418585	1			
stat3_exp	stat3_{exp}	log10	1e-15	1000000.0	1.9708849515016518	1			
stat3_imp	stat3_{imp}	log10	1e-15	1000000.0	0.05936258804165234	1			
stat3_inh_socs3	stat3_{inh,socs3}	log10	1e-05	1000.0	0.6188303000606281	1			
stat3_inh_stattic	stat3_{inh,stattic}	log10	1e-15	1000000.0	0.10034735723013291	1			
total_STAT3	total_{STAT3}	log10	1e-15	1000000.0	779.9406979905049	1			
