observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	observableTransformation	noiseDistribution
SOCS3_qpcr		model1_data18	0.07964959262873575	100.0	offset_socs3_qpcr_bohl_hep_2009_10_14_qRTPCR;scale_socs3_qpcr_bohl_hep_2009_10_14_qRTPCR	sd_socs3_qpcr_bohl_hep_2009_10_14_qRTPCR	log10	normal
SOCS3_qpcr		model1_data18	0.06531088421406298	100.0	offset_socs3_qpcr_bohl_hep_2009_10_14_qRTPCR;scale_socs3_qpcr_bohl_hep_2009_10_14_qRTPCR	sd_socs3_qpcr_bohl_hep_2009_10_14_qRTPCR	log10	normal
SOCS3_qpcr		model1_data180	0.2296479607195625	60.0	offset_socs3_qpcr_braun_app_hep_2012_04_10_qPCR_140224_IL6DR_Inh_1h_Socs3;scale_socs3_qpcr_braun_app_hep_2012_04_10_qPCR_140224_IL6DR_Inh_1h_Socs3	sd_socs3_qpcr_braun_app_hep_2012_04_10_qPCR_140224_IL6DR_Inh_1h_Socs3	log10	normal
SOCS3_qpcr		model1_data181	0.7158350930619365	60.0	offset_socs3_qpcr_braun_app_hep_2012_04_10_qPCR_140224_IL6DR_Inh_1h_Socs3;scale_socs3_qpcr_braun_app_hep_2012_04_10_qPCR_140224_IL6DR_Inh_1h_Socs3	sd_socs3_qpcr_braun_app_hep_2012_04_10_qPCR_140224_IL6DR_Inh_1h_Socs3	log10	normal
SOCS3_qpcr		model1_data182	0.8463905560613827	60.0	offset_socs3_qpcr_braun_app_hep_2012_04_10_qPCR_140224_IL6DR_Inh_1h_Socs3;scale_socs3_qpcr_braun_app_hep_2012_04_10_qPCR_140224_IL6DR_Inh_1h_Socs3	sd_socs3_qpcr_braun_app_hep_2012_04_10_qPCR_140224_IL6DR_Inh_1h_Socs3	log10	normal
SOCS3_qpcr		model1_data183	0.7252764838706034	60.0	offset_socs3_qpcr_braun_app_hep_2012_04_10_qPCR_140224_IL6DR_Inh_1h_Socs3;scale_socs3_qpcr_braun_app_hep_2012_04_10_qPCR_140224_IL6DR_Inh_1h_Socs3	sd_socs3_qpcr_braun_app_hep_2012_04_10_qPCR_140224_IL6DR_Inh_1h_Socs3	log10	normal
SOCS3_qpcr		model1_data184	0.8080997318777245	60.0	offset_socs3_qpcr_braun_app_hep_2012_04_10_qPCR_140224_IL6DR_Inh_1h_Socs3;scale_socs3_qpcr_braun_app_hep_2012_04_10_qPCR_140224_IL6DR_Inh_1h_Socs3	sd_socs3_qpcr_braun_app_hep_2012_04_10_qPCR_140224_IL6DR_Inh_1h_Socs3	log10	normal
SOCS3_qpcr		model1_data185	0.0656908022154436	60.0	offset_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3;scale_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	sd_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	log10	normal
SOCS3_qpcr		model1_data186	0.027831432348772143	60.0	offset_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3;scale_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	sd_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	log10	normal
SOCS3_qpcr		model1_data187	0.0828683471980586	60.0	offset_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3;scale_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	sd_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	log10	normal
SOCS3_qpcr		model1_data188	0.02809970948707991	60.0	offset_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3;scale_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	sd_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	log10	normal
SOCS3_qpcr		model1_data189	0.1607015171602864	60.0	offset_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3;scale_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	sd_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	log10	normal
JAK1_gp130_abs		model1_data19	0.3466018747463763	20.0		sd_JAK1_gp130_abs	log10	normal
JAK1_gp130_abs		model1_data19	1.1749920710343906	20.0		sd_JAK1_gp130_abs	log10	normal
JAK1_gp130_abs		model1_data19	0.5188331021693409	20.0		sd_JAK1_gp130_abs	log10	normal
JAK1_gp130_abs		model1_data19	0.4128618884183657	20.0		sd_JAK1_gp130_abs	log10	normal
ctSTAT3_abs		model1_data19	28.696036581281994	20.0		sd_ctSTAT3_abs	log10	normal
ctSTAT3_abs		model1_data19	34.293293829917	40.0		sd_ctSTAT3_abs	log10	normal
ctSTAT3_abs		model1_data19	24.23752558297727	0.0		sd_ctSTAT3_abs	log10	normal
SOCS3_abs		model1_data19	3.2440936066523487	40.0		sd_SOCS3_abs	log10	normal
SOCS3_abs		model1_data19	2.546300422377736	40.0		sd_SOCS3_abs	log10	normal
SOCS3_abs		model1_data19	2.2429120813887704	40.0		sd_SOCS3_abs	log10	normal
SOCS3_abs		model1_data19	1.7878295699053302	40.0		sd_SOCS3_abs	log10	normal
SOCS3_abs		model1_data19	3.2440936066523487	40.0		sd_SOCS3_abs	log10	normal
SOCS3_abs		model1_data19	4.730696477498259	40.0		sd_SOCS3_abs	log10	normal
SOCS3_qpcr		model1_data190	0.035146014797240006	60.0	offset_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3;scale_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	sd_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	log10	normal
SOCS3_qpcr		model1_data191	0.869018580209251	60.0	offset_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3;scale_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	sd_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	log10	normal
SOCS3_qpcr		model1_data192	0.2528560813559614	60.0	offset_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3;scale_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	sd_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	log10	normal
SOCS3_qpcr		model1_data193	0.9719549607839599	60.0	offset_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3;scale_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	sd_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	log10	normal
SOCS3_qpcr		model1_data194	0.8426998425811937	60.0	offset_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3;scale_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	sd_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	log10	normal
SOCS3_qpcr		model1_data195	0.2777373995024418	60.0	offset_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3;scale_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	sd_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	log10	normal
SOCS3_qpcr		model1_data196	0.040471012080328946	60.0	offset_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3;scale_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	sd_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	log10	normal
SOCS3_qpcr		model1_data197	0.945376680904663	60.0	offset_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3;scale_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	sd_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	log10	normal
SOCS3_qpcr		model1_data198	0.5084214468193398	60.0	offset_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3;scale_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	sd_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	log10	normal
SOCS3_qpcr		model1_data199	0.47617472656655696	60.0	offset_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3;scale_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	sd_socs3_qpcr_braun_app_hep_2013_10_14_qPCR_140224_IL6DR_Inh_1h_Socs3	log10	normal
pJAK1_wb		model1_data2	0.38804780876494	0.0	offset_pjak1_wb_bohl_hep_2004_10_26_Cont_30min;scale_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	sd_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pJAK1_wb		model1_data2	0.37768924302788826	0.0	offset_pjak1_wb_bohl_hep_2004_10_26_Cont_30min;scale_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	sd_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pJAK1_wb		model1_data2	0.16733067729083653	0.0	offset_pjak1_wb_bohl_hep_2004_10_26_Cont_30min;scale_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	sd_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pJAK1_wb		model1_data2	0.3003984063745021	1.0	offset_pjak1_wb_bohl_hep_2004_10_26_Cont_30min;scale_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	sd_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pJAK1_wb		model1_data2	0.3984063745019922	2.0	offset_pjak1_wb_bohl_hep_2004_10_26_Cont_30min;scale_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	sd_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pJAK1_wb		model1_data2	0.3756972111553783	4.0	offset_pjak1_wb_bohl_hep_2004_10_26_Cont_30min;scale_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	sd_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pJAK1_wb		model1_data2	0.39601593625498	5.5	offset_pjak1_wb_bohl_hep_2004_10_26_Cont_30min;scale_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	sd_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pJAK1_wb		model1_data2	0.6454183266932274	7.0	offset_pjak1_wb_bohl_hep_2004_10_26_Cont_30min;scale_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	sd_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pJAK1_wb		model1_data2	0.22310756972111542	8.5	offset_pjak1_wb_bohl_hep_2004_10_26_Cont_30min;scale_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	sd_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pJAK1_wb		model1_data2	0.5936254980079683	10.0	offset_pjak1_wb_bohl_hep_2004_10_26_Cont_30min;scale_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	sd_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pJAK1_wb		model1_data2	0.8207171314741031	12.0	offset_pjak1_wb_bohl_hep_2004_10_26_Cont_30min;scale_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	sd_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pJAK1_wb		model1_data2	0.796812749003984	13.0	offset_pjak1_wb_bohl_hep_2004_10_26_Cont_30min;scale_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	sd_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pJAK1_wb		model1_data2	0.7011952191235065	14.0	offset_pjak1_wb_bohl_hep_2004_10_26_Cont_30min;scale_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	sd_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pJAK1_wb		model1_data2	1.0	15.0	offset_pjak1_wb_bohl_hep_2004_10_26_Cont_30min;scale_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	sd_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pJAK1_wb		model1_data2	0.9083665338645426	17.0	offset_pjak1_wb_bohl_hep_2004_10_26_Cont_30min;scale_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	sd_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pJAK1_wb		model1_data2	0.4143426294820715	20.0	offset_pjak1_wb_bohl_hep_2004_10_26_Cont_30min;scale_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	sd_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pJAK1_wb		model1_data2	0.49402390438247024	22.0	offset_pjak1_wb_bohl_hep_2004_10_26_Cont_30min;scale_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	sd_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pJAK1_wb		model1_data2	0.48605577689243024	24.0	offset_pjak1_wb_bohl_hep_2004_10_26_Cont_30min;scale_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	sd_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pJAK1_wb		model1_data2	0.45816733067729126	26.0	offset_pjak1_wb_bohl_hep_2004_10_26_Cont_30min;scale_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	sd_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pJAK1_wb		model1_data2	0.553784860557769	30.0	offset_pjak1_wb_bohl_hep_2004_10_26_Cont_30min;scale_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	sd_pjak1_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pgp130_wb		model1_data2	0.07877049180327925	0.0	offset_pgp130_wb_bohl_hep_2004_10_26_Cont_30min;scale_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	sd_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pgp130_wb		model1_data2	0.06040983606557333	0.0	offset_pgp130_wb_bohl_hep_2004_10_26_Cont_30min;scale_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	sd_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pgp130_wb		model1_data2	0.0406557377049181	0.0	offset_pgp130_wb_bohl_hep_2004_10_26_Cont_30min;scale_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	sd_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pgp130_wb		model1_data2	0.07729508196721312	1.0	offset_pgp130_wb_bohl_hep_2004_10_26_Cont_30min;scale_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	sd_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pgp130_wb		model1_data2	0.27459016393442626	2.0	offset_pgp130_wb_bohl_hep_2004_10_26_Cont_30min;scale_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	sd_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pgp130_wb		model1_data2	0.187704918032787	4.0	offset_pgp130_wb_bohl_hep_2004_10_26_Cont_30min;scale_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	sd_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pgp130_wb		model1_data2	0.3991803278688523	5.5	offset_pgp130_wb_bohl_hep_2004_10_26_Cont_30min;scale_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	sd_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pgp130_wb		model1_data2	0.40163934426229564	7.0	offset_pgp130_wb_bohl_hep_2004_10_26_Cont_30min;scale_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	sd_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pgp130_wb		model1_data2	0.21885245901639344	8.5	offset_pgp130_wb_bohl_hep_2004_10_26_Cont_30min;scale_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	sd_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pgp130_wb		model1_data2	0.4836065573770492	10.0	offset_pgp130_wb_bohl_hep_2004_10_26_Cont_30min;scale_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	sd_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pgp130_wb		model1_data2	0.5434426229508198	12.0	offset_pgp130_wb_bohl_hep_2004_10_26_Cont_30min;scale_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	sd_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pgp130_wb		model1_data2	0.7081967213114753	13.0	offset_pgp130_wb_bohl_hep_2004_10_26_Cont_30min;scale_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	sd_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pgp130_wb		model1_data2	0.39180327868852494	14.0	offset_pgp130_wb_bohl_hep_2004_10_26_Cont_30min;scale_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	sd_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pgp130_wb		model1_data2	1.0	15.0	offset_pgp130_wb_bohl_hep_2004_10_26_Cont_30min;scale_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	sd_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pgp130_wb		model1_data2	0.48934426229508216	17.0	offset_pgp130_wb_bohl_hep_2004_10_26_Cont_30min;scale_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	sd_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pgp130_wb		model1_data2	0.2770491803278691	20.0	offset_pgp130_wb_bohl_hep_2004_10_26_Cont_30min;scale_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	sd_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pgp130_wb		model1_data2	0.450819672131148	22.0	offset_pgp130_wb_bohl_hep_2004_10_26_Cont_30min;scale_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	sd_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pgp130_wb		model1_data2	0.5557377049180325	24.0	offset_pgp130_wb_bohl_hep_2004_10_26_Cont_30min;scale_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	sd_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pgp130_wb		model1_data2	0.2032786885245902	26.0	offset_pgp130_wb_bohl_hep_2004_10_26_Cont_30min;scale_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	sd_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pgp130_wb		model1_data2	0.397540983606557	30.0	offset_pgp130_wb_bohl_hep_2004_10_26_Cont_30min;scale_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	sd_pgp130_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pSTAT3_wb		model1_data2	0.15315354330708655	0.0	offset_pstat3_wb_bohl_hep_2004_10_26_Cont_30min;scale_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	sd_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pSTAT3_wb		model1_data2	0.11146062992126	0.0	offset_pstat3_wb_bohl_hep_2004_10_26_Cont_30min;scale_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	sd_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pSTAT3_wb		model1_data2	0.13575590551181094	0.0	offset_pstat3_wb_bohl_hep_2004_10_26_Cont_30min;scale_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	sd_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pSTAT3_wb		model1_data2	0.2946653543307087	1.0	offset_pstat3_wb_bohl_hep_2004_10_26_Cont_30min;scale_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	sd_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pSTAT3_wb		model1_data2	0.41732283464566916	2.0	offset_pstat3_wb_bohl_hep_2004_10_26_Cont_30min;scale_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	sd_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pSTAT3_wb		model1_data2	0.6929133858267721	4.0	offset_pstat3_wb_bohl_hep_2004_10_26_Cont_30min;scale_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	sd_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pSTAT3_wb		model1_data2	1.0	5.5	offset_pstat3_wb_bohl_hep_2004_10_26_Cont_30min;scale_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	sd_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pSTAT3_wb		model1_data2	0.6535433070866141	7.0	offset_pstat3_wb_bohl_hep_2004_10_26_Cont_30min;scale_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	sd_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pSTAT3_wb		model1_data2	0.2885354330708662	8.5	offset_pstat3_wb_bohl_hep_2004_10_26_Cont_30min;scale_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	sd_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pSTAT3_wb		model1_data2	0.5905511811023619	10.0	offset_pstat3_wb_bohl_hep_2004_10_26_Cont_30min;scale_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	sd_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pSTAT3_wb		model1_data2	0.47244094488189003	12.0	offset_pstat3_wb_bohl_hep_2004_10_26_Cont_30min;scale_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	sd_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pSTAT3_wb		model1_data2	0.35012598425196817	13.0	offset_pstat3_wb_bohl_hep_2004_10_26_Cont_30min;scale_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	sd_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pSTAT3_wb		model1_data2	0.4409448818897642	14.0	offset_pstat3_wb_bohl_hep_2004_10_26_Cont_30min;scale_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	sd_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pSTAT3_wb		model1_data2	0.40551181102362194	15.0	offset_pstat3_wb_bohl_hep_2004_10_26_Cont_30min;scale_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	sd_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pSTAT3_wb		model1_data2	0.46850393700787435	17.0	offset_pstat3_wb_bohl_hep_2004_10_26_Cont_30min;scale_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	sd_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pSTAT3_wb		model1_data2	0.23622440944881903	20.0	offset_pstat3_wb_bohl_hep_2004_10_26_Cont_30min;scale_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	sd_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pSTAT3_wb		model1_data2	0.44881889763779576	22.0	offset_pstat3_wb_bohl_hep_2004_10_26_Cont_30min;scale_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	sd_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pSTAT3_wb		model1_data2	0.5393700787401579	24.0	offset_pstat3_wb_bohl_hep_2004_10_26_Cont_30min;scale_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	sd_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pSTAT3_wb		model1_data2	0.40157480314960675	26.0	offset_pstat3_wb_bohl_hep_2004_10_26_Cont_30min;scale_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	sd_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pSTAT3_wb		model1_data2	0.5629921259842523	30.0	offset_pstat3_wb_bohl_hep_2004_10_26_Cont_30min;scale_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	sd_pstat3_wb_bohl_hep_2004_10_26_Cont_30min	log10	normal
pgp130_wb		model1_data20	0.3353146853146856	0.0	offset_pgp130_wb_bohl_hep_2007_07_10_ActD;scale_pgp130_wb_bohl_hep_2007_07_10_ActD	sd_pgp130_wb_bohl_hep_2007_07_10_ActD	log10	normal
pgp130_wb		model1_data20	0.668869850852272	5.0	offset_pgp130_wb_bohl_hep_2007_07_10_ActD;scale_pgp130_wb_bohl_hep_2007_07_10_ActD	sd_pgp130_wb_bohl_hep_2007_07_10_ActD	log10	normal
pgp130_wb		model1_data20	0.5936714652534963	15.0	offset_pgp130_wb_bohl_hep_2007_07_10_ActD;scale_pgp130_wb_bohl_hep_2007_07_10_ActD	sd_pgp130_wb_bohl_hep_2007_07_10_ActD	log10	normal
pgp130_wb		model1_data20	0.9790209790209785	20.0	offset_pgp130_wb_bohl_hep_2007_07_10_ActD;scale_pgp130_wb_bohl_hep_2007_07_10_ActD	sd_pgp130_wb_bohl_hep_2007_07_10_ActD	log10	normal
pgp130_wb		model1_data20	0.7163635680725517	25.0	offset_pgp130_wb_bohl_hep_2007_07_10_ActD;scale_pgp130_wb_bohl_hep_2007_07_10_ActD	sd_pgp130_wb_bohl_hep_2007_07_10_ActD	log10	normal
pgp130_wb		model1_data20	0.5104895104895103	30.0	offset_pgp130_wb_bohl_hep_2007_07_10_ActD;scale_pgp130_wb_bohl_hep_2007_07_10_ActD	sd_pgp130_wb_bohl_hep_2007_07_10_ActD	log10	normal
pgp130_wb		model1_data20	0.9934102518575174	40.0	offset_pgp130_wb_bohl_hep_2007_07_10_ActD;scale_pgp130_wb_bohl_hep_2007_07_10_ActD	sd_pgp130_wb_bohl_hep_2007_07_10_ActD	log10	normal
pgp130_wb		model1_data20	0.4895104895104895	50.0	offset_pgp130_wb_bohl_hep_2007_07_10_ActD;scale_pgp130_wb_bohl_hep_2007_07_10_ActD	sd_pgp130_wb_bohl_hep_2007_07_10_ActD	log10	normal
pgp130_wb		model1_data20	0.4907684112762238	60.0	offset_pgp130_wb_bohl_hep_2007_07_10_ActD;scale_pgp130_wb_bohl_hep_2007_07_10_ActD	sd_pgp130_wb_bohl_hep_2007_07_10_ActD	log10	normal
pgp130_wb		model1_data20	0.4440559440559442	80.0	offset_pgp130_wb_bohl_hep_2007_07_10_ActD;scale_pgp130_wb_bohl_hep_2007_07_10_ActD	sd_pgp130_wb_bohl_hep_2007_07_10_ActD	log10	normal
pgp130_wb		model1_data20	0.3922189480441432	100.0	offset_pgp130_wb_bohl_hep_2007_07_10_ActD;scale_pgp130_wb_bohl_hep_2007_07_10_ActD	sd_pgp130_wb_bohl_hep_2007_07_10_ActD	log10	normal
