observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters
CellsCasp_count		model1_data16	0.004022878974405	32.0		sd_count_casp_abs
CellsCasp_count		model1_data16	0.002234769241864	36.0		sd_count_casp_abs
CellsCasp_count		model1_data16	0.0	40.0		sd_count_casp_abs
CellsCasp_count		model1_data16	0.002234769241864	44.0		sd_count_casp_abs
CellsCasp_count		model1_data16	0.0035762194650829997	48.0		sd_count_casp_abs
Cells_count		model1_data17	0.951144132682157	0.0		sd_count_abs
Cells_count		model1_data17	1.03865260412796	4.0		sd_count_abs
Cells_count		model1_data17	1.1463210929986298	8.0		sd_count_abs
Cells_count		model1_data17	1.20267524763112	12.0		sd_count_abs
Cells_count		model1_data17	1.22512448702222	16.0		sd_count_abs
Cells_count		model1_data17	1.22924817712147	20.0		sd_count_abs
Cells_count		model1_data17	1.24161851157157	24.0		sd_count_abs
Cells_count		model1_data17	1.2558218424594398	28.0		sd_count_abs
Cells_count		model1_data17	1.25536340938809	32.0		sd_count_abs
Cells_count		model1_data17	1.25123971928885	36.0		sd_count_abs
Cells_count		model1_data17	1.2530727157266102	40.0		sd_count_abs
Cells_count		model1_data17	1.24619989889454	44.0		sd_count_abs
Cells_count		model1_data17	1.2457422016708202	48.0		sd_count_abs
CellsCasp_count		model1_data17	0.0	0.0		sd_count_casp_abs
CellsCasp_count		model1_data17	0.0	4.0		sd_count_casp_abs
CellsCasp_count		model1_data17	0.0	8.0		sd_count_casp_abs
CellsCasp_count		model1_data17	0.0	12.0		sd_count_casp_abs
CellsCasp_count		model1_data17	0.0	16.0		sd_count_casp_abs
CellsCasp_count		model1_data17	0.0	20.0		sd_count_casp_abs
CellsCasp_count		model1_data17	0.0027491267328290008	24.0		sd_count_casp_abs
CellsCasp_count		model1_data17	0.001374563366415	28.0		sd_count_casp_abs
CellsCasp_count		model1_data17	0.002290693661482	32.0		sd_count_casp_abs
CellsCasp_count		model1_data17	0.0	36.0		sd_count_casp_abs
CellsCasp_count		model1_data17	0.0	40.0		sd_count_casp_abs
CellsCasp_count		model1_data17	0.0	44.0		sd_count_casp_abs
CellsCasp_count		model1_data17	0.0	48.0		sd_count_casp_abs
Cells_count		model1_data18	0.9615931689793129	0.0		sd_count_abs
Cells_count		model1_data18	1.0598258837346	4.0		sd_count_abs
Cells_count		model1_data18	1.19635946745236	8.0		sd_count_abs
Cells_count		model1_data18	1.38291008604266	12.0		sd_count_abs
Cells_count		model1_data18	1.60956513612813	16.0		sd_count_abs
Cells_count		model1_data18	1.81819559860101	20.0		sd_count_abs
Cells_count		model1_data18	2.10658384946912	24.0		sd_count_abs
Cells_count		model1_data18	2.49680826091979	28.0		sd_count_abs
Cells_count		model1_data18	2.85684305179558	32.0		sd_count_abs
Cells_count		model1_data18	3.1862356758061403	36.0		sd_count_abs
Cells_count		model1_data18	3.5431158879068603	40.0		sd_count_abs
Cells_count		model1_data18	3.99327140930273	44.0		sd_count_abs
Cells_count		model1_data18	4.42630375642855	48.0		sd_count_abs
CellsCasp_count		model1_data18	0.0	0.0		sd_count_casp_abs
CellsCasp_count		model1_data18	0.0013517520899910002	4.0		sd_count_casp_abs
CellsCasp_count		model1_data18	0.0013517520899910002	8.0		sd_count_casp_abs
CellsCasp_count		model1_data18	0.001802090837446	12.0		sd_count_casp_abs
CellsCasp_count		model1_data18	0.0	16.0		sd_count_casp_abs
CellsCasp_count		model1_data18	0.0	20.0		sd_count_casp_abs
CellsCasp_count		model1_data18	0.001802090837446	24.0		sd_count_casp_abs
CellsCasp_count		model1_data18	0.0027035041799820005	28.0		sd_count_casp_abs
CellsCasp_count		model1_data18	0.00495666961251	32.0		sd_count_casp_abs
CellsCasp_count		model1_data18	0.0013517520899910002	36.0		sd_count_casp_abs
CellsCasp_count		model1_data18	0.003154578775064	40.0		sd_count_casp_abs
CellsCasp_count		model1_data18	0.021178430540031004	44.0		sd_count_casp_abs
CellsCasp_count		model1_data18	0.019376339702585	48.0		sd_count_casp_abs
pATM_au		model1_data19	-0.026176899232086003	0.25	scale_patm_au;	sd_patm_au
pATM_au		model1_data19	-0.014319636582128	1.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data19	-0.014319636582128	3.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data19	-0.038034161882043	6.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data19	-0.026176899232086003	12.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data19	0.009394888717786999	24.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data19	0.003105336954622	0.25	scale_patm_au;	sd_patm_au
pATM_au		model1_data19	0.003105336954622	1.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data19	0.014480377337741003	3.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data19	0.014480377337741003	6.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data19	0.014480377337741003	12.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data19	0.059980538870217	24.0	scale_patm_au;	sd_patm_au
pDNAPK_au		model1_data19	-0.0219235209632	0.25	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data19	-0.011804972826338	1.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data19	0.028669219721108	3.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data19	0.048906315994831	6.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data19	-0.011804972826338	12.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data19	-0.032042069100061	24.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data19		0.25	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data19		1.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data19		3.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data19		6.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data19		12.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data19		24.0	scale_pdnapk_au;	sd_pdnapk_au
pChk1_au		model1_data19	0.014372600762671998	0.25	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data19	0.014372600762671998	1.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data19	0.0031164927606259995	3.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data19	0.0031164927606259995	6.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data19	-0.030651831245512996	12.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data19	-0.019395723243467	24.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data19	0.10501536973125801	0.25	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data19	-0.0028833760485949995	1.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data19	-0.0028833760485949995	3.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data19	-0.024463125204566	6.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data19	-0.035252999782551	12.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data19	-0.024463125204566	24.0	scale_pchk1_au;	sd_pchk1_au
pChk2_au		model1_data19	-0.182817314646333	0.25	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data19	0.477471185541678	1.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data19	-0.0067403812628630015	3.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data19	-0.09477884795459801	6.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data19	-0.138798081300466	12.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data19	-0.0067403812628630015	24.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data19	0.026737656296584002	0.25	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data19	-0.04260304933476999	1.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data19	-0.007932696519092	3.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data19	0.026737656296584002	6.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data19	-0.04260304933476999	12.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data19	-0.007932696519092	24.0	scale_pchk2_au;	sd_pchk2_au
tp53_au		model1_data19	-0.050416155802726	0.25	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data19	-0.036613748259772996	1.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data19	-0.022811340716819	3.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data19	-0.036613748259772996	6.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data19	-0.036613748259772996	12.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data19	-0.050416155802726	24.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data19	0.036683033702964996	0.25	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data19	0.036683033702964996	1.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data19	0.050069728586765	3.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data19	0.050069728586765	6.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data19	0.036683033702964996	12.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data19	0.023296338819163997	24.0	scale_tp53_au;	sd_tp53_au
pp53_au		model1_data19	0.028119096801954	0.25	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data19	0.028119096801954	1.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data19	0.028119096801954	3.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data19	0.028119096801954	6.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data19	0.028119096801954	12.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data19	0.028119096801954	24.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data19	-0.035303003397894994	0.25	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data19	-0.013751283610071002	1.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data19	-0.013751283610071002	3.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data19	-0.035303003397894994	6.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data19	-0.035303003397894994	12.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data19	-0.035303003397894994	24.0	scale_pp53_au;	sd_pp53_au
tp21_au		model1_data19	-0.024204977869098997	0.25	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data19	-0.024204977869098997	1.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data19	0.033550649766957	3.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data19	-0.024204977869098997	6.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data19	0.033550649766957	12.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data19	0.091306277403013	24.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data19	0.0046157680598539995	0.25	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data19	-0.033213315836398	1.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data19	-0.089956941680777	3.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data19	0.0046157680598539995	6.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data19	-0.033213315836398	12.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data19	0.061359393904233	24.0	scale_tp21_au;	sd_tp21_au
pATM_au		model1_data20	-0.014319636582128	0.25	scale_patm_au;	sd_patm_au
pATM_au		model1_data20	0.056823939317617006	1.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data20	0.35325550556655394	3.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data20	0.531114445315917	6.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data20	0.6378298091655339	12.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data20	0.946118638064429	24.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data20	0.037230458103979	0.25	scale_patm_au;	sd_patm_au
pATM_au		model1_data20	0.071355579253336	1.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data20	0.33298150806507204	3.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data20	0.5377322349612129	6.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data20	0.696982800324879	12.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data20	1.0723591329678	24.0	scale_patm_au;	sd_patm_au
pDNAPK_au		model1_data20	-0.0219235209632	0.25	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data20	0.038787767857969	1.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data20	0.048906315994831	3.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data20	0.099499056679138	6.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data20	0.19056598991089102	12.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data20	0.139973249226584	24.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data20		0.25	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data20		1.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data20		3.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data20		6.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data20		12.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data20		24.0	scale_pdnapk_au;	sd_pdnapk_au
pChk1_au		model1_data20	-0.019395723243467	0.25	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data20	0.036884816766764	1.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data20	0.014372600762671998	3.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data20	0.048140924768810996	6.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data20	0.19447032879541104	12.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data20	0.22823865280154898	24.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data20	0.040276122263346	0.25	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data20	0.018696373107375	1.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data20	0.00790649852939	3.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data20	0.05106599684133099	6.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data20	0.137384993465214	12.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data20	0.21291411551111103	24.0	scale_pchk1_au;	sd_pchk1_au
pChk2_au		model1_data20	-0.050759614608731	0.25	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data20	0.609528885579281	1.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data20	0.565509652233413	3.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data20	0.8736442856544849	6.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data20	0.653548118925148	12.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data20	1.3138366191131599	24.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data20	0.304100478822	0.25	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data20	0.685474359794446	1.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data20	0.7201447126101228	3.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data20	0.477452242900384	6.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data20	0.37344118445335406	12.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data20	0.789485418241477	24.0	scale_pchk2_au;	sd_pchk2_au
tp53_au		model1_data20	-0.036613748259772996	0.25	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data20	-0.022811340716819	1.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data20	0.032398289454995	3.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data20	0.19802717997043698	6.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data20	0.501680145915414	12.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data20	0.612099406259042	24.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data20	0.036683033702964996	0.25	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data20	0.036683033702964996	1.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data20	0.07684311835436701	3.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data20	0.26425684672757604	6.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data20	0.384737100681781	12.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data20	0.42489718533318294	24.0	scale_tp53_au;	sd_tp53_au
pp53_au		model1_data20	0.028119096801954	0.25	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data20	0.028119096801954	1.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data20	0.054238252716450996	3.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data20	0.15871487637444198	6.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data20	0.28931065594692995	12.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data20	0.28931065594692995	24.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data20	-0.035303003397894994	0.25	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data20	0.029352155965577997	1.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data20	0.158662474692524	3.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data20	0.158662474692524	6.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data20	0.26642107363164497	12.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data20	0.33107623299511796	24.0	scale_pp53_au;	sd_pp53_au
tp21_au		model1_data20	-0.024204977869098997	0.25	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data20	0.033550649766957	1.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data20	0.091306277403013	3.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data20	0.26457316031118	6.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data20	2.34377575520918	12.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data20	4.07644458429085	24.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data20	-0.033213315836398	0.25	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data20	-0.033213315836398	1.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data20	-0.089956941680777	3.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data20	0.515308400659265	6.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data20	2.10412992430187	12.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data20	3.7118659898926096	24.0	scale_tp21_au;	sd_tp21_au
pATM_au		model1_data21	0.021252151367744	0.25	scale_patm_au;	sd_patm_au
pATM_au		model1_data21	0.424399081466299	1.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data21	0.9342613754144709	3.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data21	0.756402435665109	6.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data21	0.7445451730151509	12.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data21	1.0409767392640898	24.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data21	0.048605498487098005	0.25	scale_patm_au;	sd_patm_au
pATM_au		model1_data21	0.20785606385076397	1.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data21	0.68560775994176	3.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data21	0.765233042623593	6.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data21	0.810733204156068	12.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data21	1.25435977909771	24.0	scale_patm_au;	sd_patm_au
pDNAPK_au		model1_data21	-0.011804972826338	0.25	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data21	0.008432123447385	1.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data21	0.129854701089722	3.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data21	0.696493396753966	6.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data21	1.07087967781784	12.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data21	0.7268490411645501	24.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data21		0.25	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data21		1.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data21		3.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data21		6.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data21		12.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data21		24.0	scale_pdnapk_au;	sd_pdnapk_au
pChk1_au		model1_data21	0.036884816766764	0.25	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data21	0.059397032770857	1.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data21	0.171958112791318	3.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data21	0.43084859683838106	6.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data21	0.307031408815873	12.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data21	0.18321422079336497	24.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data21	0.083435620575287	0.25	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data21	0.018696373107375	1.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data21	0.11580524430924302	3.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data21	0.39634198333686205	6.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data21	0.320812861290964	12.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data21	0.23449386466708202	24.0	scale_pchk1_au;	sd_pchk1_au
pChk2_au		model1_data21	-0.09477884795459801	0.25	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data21	1.4018750858048898	1.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data21	2.6344136194891803	3.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data21	1.35785585245903	6.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data21	0.609528885579281	12.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data21	0.917663519000353	24.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data21	0.40811153726903104	0.25	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data21	1.93360706115882	1.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data21	1.37888141610798	3.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data21	0.997507535135539	6.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data21	0.8241557710571541	12.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data21	1.44822212173934	24.0	scale_pchk2_au;	sd_pchk2_au
tp53_au		model1_data21	-0.050416155802726	0.25	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data21	0.018595881912041	1.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data21	0.432668108200647	3.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data21	0.9295547797469731	6.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data21	1.50925589655102	12.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data21	2.07515460581211	24.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data21	0.023296338819163997	0.25	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data21	0.050069728586765	1.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data21	0.304416931378977	3.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data21	0.8398847267310029	6.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data21	1.46905938626963	12.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data21	1.7234065890618402	24.0	scale_tp53_au;	sd_tp53_au
pp53_au		model1_data21	0.028119096801954	0.25	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data21	0.054238252716450996	1.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data21	0.263191500032432	3.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data21	0.47214474734841294	6.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data21	0.6810979946643929	12.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data21	1.1512428011253502	24.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data21	-0.013751283610071002	0.25	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data21	0.137110754904699	1.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data21	0.374179672570767	3.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data21	0.719007189175956	6.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data21	0.848317507902902	12.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data21	1.0207312662055001	24.0	scale_pp53_au;	sd_pp53_au
tp21_au		model1_data21	-0.024204977869098997	0.25	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data21	0.033550649766957	1.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data21	0.091306277403013	3.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data21	0.899885064307792	6.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data21	1.4774413406683502	12.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data21	4.36522272247113	24.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data21	0.0046157680598539995	0.25	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data21	-0.033213315836398	1.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data21	-0.089956941680777	3.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data21	1.19623191079181	6.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data21	1.44212095611745	12.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data21	4.37387495807703	24.0	scale_tp21_au;	sd_tp21_au
pATM_au		model1_data22	-0.026176899232086003	0.25	scale_patm_au;	sd_patm_au
pATM_au		model1_data22	0.41254181881634205	1.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data22	1.00540495131422	3.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data22	0.946118638064429	6.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data22	0.9342613754144709	12.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data22	1.18326389106358	24.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data22	0.048605498487098005	0.25	scale_patm_au;	sd_patm_au
pATM_au		model1_data22	0.38985670998066707	1.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data22	0.7879831233898309	3.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data22	0.7993581637729491	6.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data22	0.969983769519734	12.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data22	1.15198441564964	24.0	scale_patm_au;	sd_patm_au
pDNAPK_au		model1_data22	-0.032042069100061	0.25	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data22	0.028669219721108	1.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data22	0.301870019416368	3.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data22	1.0000498408598102	6.0	scale_pdnapk_au;	sd_pdnapk_au
