observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	observableTransformation
Dusp5		model1_data11	0.131455499012295	360		sd_Dusp5_nExpID100	log10
Dusp5		model1_data11	0.091579638789043	600		sd_Dusp5_nExpID100	log10
Tgfa		model1_data11	-0.081155538477302	0		sd_Tgfa_nExpID100	log10
Tgfa		model1_data11	-0.086471953219625	60		sd_Tgfa_nExpID100	log10
Tgfa		model1_data11	-0.005554152674148	180		sd_Tgfa_nExpID100	log10
Tgfa		model1_data11	0.113913784843615	360		sd_Tgfa_nExpID100	log10
Tgfa		model1_data11	0.007205430108169	600		sd_Tgfa_nExpID100	log10
Tgfa		model1_data11	0.011640343114821	0		sd_Tgfa_nExpID100	log10
Tgfa		model1_data11	0.100057914285742	60		sd_Tgfa_nExpID100	log10
Tgfa		model1_data11	0.089840124061262	180		sd_Tgfa_nExpID100	log10
Tgfa		model1_data11	0.003275152721014	360		sd_Tgfa_nExpID100	log10
Tgfa		model1_data11	-0.064172727466083	600		sd_Tgfa_nExpID100	log10
Tgfa		model1_data11	0.056988598155772	0		sd_Tgfa_nExpID100	log10
Tgfa		model1_data11	0.056589981943678	60		sd_Tgfa_nExpID100	log10
Tgfa		model1_data11	0.076441878601293	180		sd_Tgfa_nExpID100	log10
Tgfa		model1_data11	0.005407651327651	360		sd_Tgfa_nExpID100	log10
Tgfa		model1_data11	-0.062554215579168	600		sd_Tgfa_nExpID100	log10
Pdk4		model1_data11	-0.002716057924953	0		sd_Pdk4_nExpID100	log10
Pdk4		model1_data11	-0.059004623419203	60		sd_Pdk4_nExpID100	log10
Pdk4		model1_data11	-0.027365856772663	180		sd_Pdk4_nExpID100	log10
Pdk4		model1_data11	0.01461118286261	360		sd_Pdk4_nExpID100	log10
Pdk4		model1_data11	-0.023633592521282	600		sd_Pdk4_nExpID100	log10
Pdk4		model1_data11	-0.112442855828914	0		sd_Pdk4_nExpID100	log10
Pdk4		model1_data11	-0.038499225544732	60		sd_Pdk4_nExpID100	log10
Pdk4		model1_data11	0.068800995722152	180		sd_Pdk4_nExpID100	log10
Pdk4		model1_data11	0.091838234548881	360		sd_Pdk4_nExpID100	log10
Pdk4		model1_data11	0.12181960146213	600		sd_Pdk4_nExpID100	log10
Pdk4		model1_data11	0.030195572129713	0		sd_Pdk4_nExpID100	log10
Pdk4		model1_data11	0.079190525428192	60		sd_Pdk4_nExpID100	log10
Pdk4		model1_data11	0.005527113593909	180		sd_Pdk4_nExpID100	log10
Pdk4		model1_data11	0.003100825419921	360		sd_Pdk4_nExpID100	log10
Pdk4		model1_data11	0.00440328651325	600		sd_Pdk4_nExpID100	log10
Ski		model1_data12	-0.027343831262864	0		sd_Ski_nExpID100	log10
Ski		model1_data12	0.207630129768369	60		sd_Ski_nExpID100	log10
Ski		model1_data12	0.563725542023476	180		sd_Ski_nExpID100	log10
Ski		model1_data12	0.502663378210134	360		sd_Ski_nExpID100	log10
Ski		model1_data12	0.340752719366599	600		sd_Ski_nExpID100	log10
Ski		model1_data12	0.028058623668456	0		sd_Ski_nExpID100	log10
Ski		model1_data12	0.233833791287308	60		sd_Ski_nExpID100	log10
Ski		model1_data12	0.602353768551323	180		sd_Ski_nExpID100	log10
Ski		model1_data12	0.558910344682551	360		sd_Ski_nExpID100	log10
Ski		model1_data12	0.363222931408966	600		sd_Ski_nExpID100	log10
Ski		model1_data12	-0.041508404592817	0		sd_Ski_nExpID100	log10
Ski		model1_data12	0.193589216023987	60		sd_Ski_nExpID100	log10
Ski		model1_data12	0.545787576741578	180		sd_Ski_nExpID100	log10
Ski		model1_data12	0.502065790361285	360		sd_Ski_nExpID100	log10
Ski		model1_data12	0.375227577538474	600		sd_Ski_nExpID100	log10
Skil		model1_data12	-0.109195656421958	0		sd_Skil_nExpID100	log10
Skil		model1_data12	0.701228748787008	60		sd_Skil_nExpID100	log10
Skil		model1_data12	0.893710068929611	180		sd_Skil_nExpID100	log10
Skil		model1_data12	1.04713977402665	360		sd_Skil_nExpID100	log10
Skil		model1_data12	0.888297725324685	600		sd_Skil_nExpID100	log10
Skil		model1_data12	-0.142824853604646	0		sd_Skil_nExpID100	log10
Skil		model1_data12	0.640461648682453	60		sd_Skil_nExpID100	log10
Skil		model1_data12	1.0256754459427	180		sd_Skil_nExpID100	log10
Skil		model1_data12	1.11438280969905	360		sd_Skil_nExpID100	log10
Skil		model1_data12	0.93079064300184	600		sd_Skil_nExpID100	log10
Skil		model1_data12	-0.212050894138808	0		sd_Skil_nExpID100	log10
Skil		model1_data12	0.626201088446191	60		sd_Skil_nExpID100	log10
Skil		model1_data12	0.874243994152051	180		sd_Skil_nExpID100	log10
Skil		model1_data12	1.05162258067864	360		sd_Skil_nExpID100	log10
Skil		model1_data12	0.934567426896116	600		sd_Skil_nExpID100	log10
Dnmt3a		model1_data12	-0.058304129221153	0		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data12	0.05541221436506	60		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data12	0.367814173567136	180		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data12	0.180244225145326	360		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data12	0.104058927117888	600		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data12	-0.040132144780082	0		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data12	0.081701292136955	60		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data12	0.342271427565329	180		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data12	0.310113340294723	360		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data12	0.218181255750839	600		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data12	-0.067687932441272	0		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data12	0.043764808710372	60		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data12	0.351207875013032	180		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data12	0.234618334559683	360		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data12	0.156999651624475	600		sd_Dnmt3a_nExpID100	log10
Sox4		model1_data12	0.004278161300003	0		sd_Sox4_nExpID100	log10
Sox4		model1_data12	0.041744981885651	60		sd_Sox4_nExpID100	log10
Sox4		model1_data12	0.330814162515786	180		sd_Sox4_nExpID100	log10
Sox4		model1_data12	0.445606646213606	360		sd_Sox4_nExpID100	log10
Sox4		model1_data12	0.402951840763867	600		sd_Sox4_nExpID100	log10
Sox4		model1_data12	0.084761278152737	0		sd_Sox4_nExpID100	log10
Sox4		model1_data12	-0.008878528246971	60		sd_Sox4_nExpID100	log10
Sox4		model1_data12	0.452366579563333	180		sd_Sox4_nExpID100	log10
Sox4		model1_data12	0.622307688288113	360		sd_Sox4_nExpID100	log10
Sox4		model1_data12	0.556970960267525	600		sd_Sox4_nExpID100	log10
Sox4		model1_data12	-0.107029581330151	0		sd_Sox4_nExpID100	log10
Sox4		model1_data12	0.067582018194291	60		sd_Sox4_nExpID100	log10
Sox4		model1_data12	0.276281168605103	180		sd_Sox4_nExpID100	log10
Sox4		model1_data12	0.440198035737936	360		sd_Sox4_nExpID100	log10
Sox4		model1_data12	0.432872345501358	600		sd_Sox4_nExpID100	log10
Jun		model1_data12	0.095779494631016	0		sd_Jun_nExpID100	log10
Jun		model1_data12	1.19905503039199	60		sd_Jun_nExpID100	log10
Jun		model1_data12	0.599286835843609	180		sd_Jun_nExpID100	log10
Jun		model1_data12	0.545842516616642	360		sd_Jun_nExpID100	log10
Jun		model1_data12	0.333370459595952	600		sd_Jun_nExpID100	log10
Jun		model1_data12	0.058751649195178	0		sd_Jun_nExpID100	log10
Jun		model1_data12	0.650410341726909	60		sd_Jun_nExpID100	log10
Jun		model1_data12	0.605820185218781	180		sd_Jun_nExpID100	log10
Jun		model1_data12	0.778050006115179	360		sd_Jun_nExpID100	log10
Jun		model1_data12	0.637939552543897	600		sd_Jun_nExpID100	log10
Jun		model1_data12	-0.002925187769915	0		sd_Jun_nExpID100	log10
Jun		model1_data12	0.603875409560529	60		sd_Jun_nExpID100	log10
Jun		model1_data12	0.509703058956921	180		sd_Jun_nExpID100	log10
Jun		model1_data12	0.736188877906834	360		sd_Jun_nExpID100	log10
Jun		model1_data12	0.65833788285346	600		sd_Jun_nExpID100	log10
Smad7		model1_data12	-0.042860173155642	0		sd_Smad7_nExpID100	log10
Smad7		model1_data12	0.903561329643075	60		sd_Smad7_nExpID100	log10
Smad7		model1_data12	0.723693504638403	180		sd_Smad7_nExpID100	log10
Smad7		model1_data12	0.758334634683673	360		sd_Smad7_nExpID100	log10
Smad7		model1_data12	0.33356508095809	600		sd_Smad7_nExpID100	log10
Smad7		model1_data12	-0.015520111607583	0		sd_Smad7_nExpID100	log10
Smad7		model1_data12	0.949118202936917	60		sd_Smad7_nExpID100	log10
Smad7		model1_data12	0.719292033706498	180		sd_Smad7_nExpID100	log10
Smad7		model1_data12	0.803683007822165	360		sd_Smad7_nExpID100	log10
Smad7		model1_data12	0.352328168036043	600		sd_Smad7_nExpID100	log10
Smad7		model1_data12	-0.052537197463424	0		sd_Smad7_nExpID100	log10
Smad7		model1_data12	0.941257206308567	60		sd_Smad7_nExpID100	log10
Smad7		model1_data12	0.732744064569512	180		sd_Smad7_nExpID100	log10
Smad7		model1_data12	0.76534011525371	360		sd_Smad7_nExpID100	log10
Smad7		model1_data12	0.48333941107516	600		sd_Smad7_nExpID100	log10
Klf10		model1_data12	0.035434046868974	0		sd_Klf10_nExpID100	log10
Klf10		model1_data12	1.13823620202311	60		sd_Klf10_nExpID100	log10
Klf10		model1_data12	0.537646566748538	180		sd_Klf10_nExpID100	log10
Klf10		model1_data12	0.486122790850819	360		sd_Klf10_nExpID100	log10
Klf10		model1_data12	0.271156495443483	600		sd_Klf10_nExpID100	log10
Klf10		model1_data12	0.118756385453283	0		sd_Klf10_nExpID100	log10
Klf10		model1_data12	1.15153202512506	60		sd_Klf10_nExpID100	log10
Klf10		model1_data12	0.608224697652799	180		sd_Klf10_nExpID100	log10
Klf10		model1_data12	0.568161143978752	360		sd_Klf10_nExpID100	log10
Klf10		model1_data12	0.346659464453451	600		sd_Klf10_nExpID100	log10
Klf10		model1_data12	-0.004539134052365	0		sd_Klf10_nExpID100	log10
Klf10		model1_data12	1.11405504664932	60		sd_Klf10_nExpID100	log10
Klf10		model1_data12	0.489543495016052	180		sd_Klf10_nExpID100	log10
Klf10		model1_data12	0.482570498498323	360		sd_Klf10_nExpID100	log10
Klf10		model1_data12	0.328196357743277	600		sd_Klf10_nExpID100	log10
Bmp4		model1_data12	0.00451199986146	0		sd_Bmp4_nExpID100	log10
Bmp4		model1_data12	0.206668245167256	60		sd_Bmp4_nExpID100	log10
Bmp4		model1_data12	0.028461710537443	180		sd_Bmp4_nExpID100	log10
Bmp4		model1_data12	-0.034480512455656	360		sd_Bmp4_nExpID100	log10
Bmp4		model1_data12	0.315919926038558	600		sd_Bmp4_nExpID100	log10
Bmp4		model1_data12	0.037324324770673	0		sd_Bmp4_nExpID100	log10
Bmp4		model1_data12	0.207298075361493	60		sd_Bmp4_nExpID100	log10
Bmp4		model1_data12	0.07646118726068	180		sd_Bmp4_nExpID100	log10
Bmp4		model1_data12	0.079755723519837	360		sd_Bmp4_nExpID100	log10
Bmp4		model1_data12	0.365092975061317	600		sd_Bmp4_nExpID100	log10
Bmp4		model1_data12	-0.04435762799011	0		sd_Bmp4_nExpID100	log10
Bmp4		model1_data12	0.23711661064602	60		sd_Bmp4_nExpID100	log10
Bmp4		model1_data12	0.024799748036466	180		sd_Bmp4_nExpID100	log10
Bmp4		model1_data12	-0.015694939210072	360		sd_Bmp4_nExpID100	log10
Bmp4		model1_data12	0.225220370443874	600		sd_Bmp4_nExpID100	log10
Cxcl15		model1_data12	-0.05898085028856	0		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data12	-0.143228818648435	60		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data12	-0.178253890380771	180		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data12	-0.238365607635683	360		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data12	-0.354010446128409	600		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data12	-0.004650070751382	0		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data12	-0.113050519728012	60		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data12	-0.089798730719046	180		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data12	-0.135882774726636	360		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data12	-0.311866798182604	600		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data12	-0.093519773117745	0		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data12	-0.105001221844145	60		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data12	-0.191551622812723	180		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data12	-0.199105236100305	360		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data12	-0.407553274096382	600		sd_Cxcl15_nExpID100	log10
Dusp5		model1_data12	-0.018235728365771	0		sd_Dusp5_nExpID100	log10
Dusp5		model1_data12	-0.066654855507909	60		sd_Dusp5_nExpID100	log10
Dusp5		model1_data12	-0.43034971187248	180		sd_Dusp5_nExpID100	log10
Dusp5		model1_data12	-0.221997903168196	360		sd_Dusp5_nExpID100	log10
Dusp5		model1_data12	-0.081308124892353	600		sd_Dusp5_nExpID100	log10
Dusp5		model1_data12	-0.005364528366353	0		sd_Dusp5_nExpID100	log10
Dusp5		model1_data12	-0.080776185433935	60		sd_Dusp5_nExpID100	log10
Dusp5		model1_data12	-0.285456992055055	180		sd_Dusp5_nExpID100	log10
Dusp5		model1_data12	-0.119035230832185	360		sd_Dusp5_nExpID100	log10
Dusp5		model1_data12	0.000997184871656	600		sd_Dusp5_nExpID100	log10
Dusp5		model1_data12	-0.114329490625901	0		sd_Dusp5_nExpID100	log10
Dusp5		model1_data12	-0.005430632027411	60		sd_Dusp5_nExpID100	log10
Dusp5		model1_data12	-0.423665398833138	180		sd_Dusp5_nExpID100	log10
Dusp5		model1_data12	-0.220386144132588	360		sd_Dusp5_nExpID100	log10
Dusp5		model1_data12	-0.087762736823312	600		sd_Dusp5_nExpID100	log10
Tgfa		model1_data12	-0.177594534385582	0		sd_Tgfa_nExpID100	log10
Tgfa		model1_data12	0.051004292282125	60		sd_Tgfa_nExpID100	log10
Tgfa		model1_data12	-0.234284399059049	180		sd_Tgfa_nExpID100	log10
Tgfa		model1_data12	-0.408486001773436	360		sd_Tgfa_nExpID100	log10
Tgfa		model1_data12	-0.459763395551836	600		sd_Tgfa_nExpID100	log10
Tgfa		model1_data12	-0.066210120432256	0		sd_Tgfa_nExpID100	log10
Tgfa		model1_data12	0.087450896252185	60		sd_Tgfa_nExpID100	log10
Tgfa		model1_data12	-0.260201703815702	180		sd_Tgfa_nExpID100	log10
Tgfa		model1_data12	-0.383251018151901	360		sd_Tgfa_nExpID100	log10
Tgfa		model1_data12	-0.510984777705451	600		sd_Tgfa_nExpID100	log10
Tgfa		model1_data12	-0.066792629185842	0		sd_Tgfa_nExpID100	log10
Tgfa		model1_data12	0.090094985431445	60		sd_Tgfa_nExpID100	log10
Tgfa		model1_data12	-0.182279243915217	180		sd_Tgfa_nExpID100	log10
Tgfa		model1_data12	-0.395045828334179	360		sd_Tgfa_nExpID100	log10
Tgfa		model1_data12	-0.477280943240902	600		sd_Tgfa_nExpID100	log10
Pdk4		model1_data12	0.061411226859056	0		sd_Pdk4_nExpID100	log10
Pdk4		model1_data12	-0.116363472068061	60		sd_Pdk4_nExpID100	log10
Pdk4		model1_data12	-0.486700400013659	180		sd_Pdk4_nExpID100	log10
Pdk4		model1_data12	-0.318558006164686	360		sd_Pdk4_nExpID100	log10
Pdk4		model1_data12	-0.161175118804321	600		sd_Pdk4_nExpID100	log10
Pdk4		model1_data12	0.12808632715763	0		sd_Pdk4_nExpID100	log10
Pdk4		model1_data12	-0.020202343614368	60		sd_Pdk4_nExpID100	log10
Pdk4		model1_data12	-0.336025417683641	180		sd_Pdk4_nExpID100	log10
Pdk4		model1_data12	-0.20491072389853	360		sd_Pdk4_nExpID100	log10
Pdk4		model1_data12	-0.03282140931248	600		sd_Pdk4_nExpID100	log10
Pdk4		model1_data12	0.060932126526457	0		sd_Pdk4_nExpID100	log10
Pdk4		model1_data12	-0.097119734462417	60		sd_Pdk4_nExpID100	log10
Pdk4		model1_data12	-0.482355155425763	180		sd_Pdk4_nExpID100	log10
Pdk4		model1_data12	-0.310227906354791	360		sd_Pdk4_nExpID100	log10
Pdk4		model1_data12	-0.225650677452283	600		sd_Pdk4_nExpID100	log10
Ski		model1_data13	0.084696691660473	0		sd_Ski_nExpID100	log10
Ski		model1_data13	0.20736338567909	60		sd_Ski_nExpID100	log10
Ski		model1_data13	0.556924630947519	180		sd_Ski_nExpID100	log10
Ski		model1_data13	0.490883567283043	360		sd_Ski_nExpID100	log10
Ski		model1_data13	0.365996485368028	600		sd_Ski_nExpID100	log10
Ski		model1_data13	-0.014350766964767	0		sd_Ski_nExpID100	log10
Ski		model1_data13	0.141004246246849	60		sd_Ski_nExpID100	log10
Ski		model1_data13	0.520897525650181	180		sd_Ski_nExpID100	log10
Ski		model1_data13	0.487278170787604	360		sd_Ski_nExpID100	log10
Ski		model1_data13	0.336011016008934	600		sd_Ski_nExpID100	log10
Ski		model1_data13	-0.031108215497397	0		sd_Ski_nExpID100	log10
Ski		model1_data13	0.260716134161796	60		sd_Ski_nExpID100	log10
Ski		model1_data13	0.562722811148182	180		sd_Ski_nExpID100	log10
Ski		model1_data13	0.478625217095358	360		sd_Ski_nExpID100	log10
Ski		model1_data13	0.391279812430272	600		sd_Ski_nExpID100	log10
Skil		model1_data13	0.023125708405698	0		sd_Skil_nExpID100	log10
Skil		model1_data13	0.863388479234435	60		sd_Skil_nExpID100	log10
Skil		model1_data13	1.05208201495419	180		sd_Skil_nExpID100	log10
Skil		model1_data13	0.992754243039502	360		sd_Skil_nExpID100	log10
Skil		model1_data13	0.895223115582742	600		sd_Skil_nExpID100	log10
Skil		model1_data13	-0.080887485722665	0		sd_Skil_nExpID100	log10
Skil		model1_data13	0.756747145623094	60		sd_Skil_nExpID100	log10
Skil		model1_data13	0.950512170852232	180		sd_Skil_nExpID100	log10
Skil		model1_data13	1.03236397900016	360		sd_Skil_nExpID100	log10
Skil		model1_data13	0.841588329388507	600		sd_Skil_nExpID100	log10
Skil		model1_data13	-0.017318055861187	0		sd_Skil_nExpID100	log10
Skil		model1_data13	0.836519882605552	60		sd_Skil_nExpID100	log10
Skil		model1_data13	1.01885846526874	180		sd_Skil_nExpID100	log10
Skil		model1_data13	1.09433277442572	360		sd_Skil_nExpID100	log10
Skil		model1_data13	0.933927672006391	600		sd_Skil_nExpID100	log10
Dnmt3a		model1_data13	0.08696153706994	0		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data13	0.09763870677381	60		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data13	0.404740576985951	180		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data13	0.279330766251028	360		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data13	0.300003057514934	600		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data13	-0.035556124959828	0		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data13	-0.03992498471637	60		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data13	0.284931314747126	180		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data13	0.228930349092687	360		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data13	0.170011162945618	600		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data13	-0.148582796530265	0		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data13	0.141991405106573	60		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data13	0.309642734020566	180		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data13	0.246067355826623	360		sd_Dnmt3a_nExpID100	log10
Dnmt3a		model1_data13	0.211484405656383	600		sd_Dnmt3a_nExpID100	log10
Sox4		model1_data13	0.12033535375473	0		sd_Sox4_nExpID100	log10
Sox4		model1_data13	0.154661550666311	60		sd_Sox4_nExpID100	log10
Sox4		model1_data13	0.470580521017421	180		sd_Sox4_nExpID100	log10
Sox4		model1_data13	0.593520985926111	360		sd_Sox4_nExpID100	log10
Sox4		model1_data13	0.532066544790885	600		sd_Sox4_nExpID100	log10
Sox4		model1_data13	-0.010556269071362	0		sd_Sox4_nExpID100	log10
Sox4		model1_data13	0.029893391523714	60		sd_Sox4_nExpID100	log10
Sox4		model1_data13	0.287164572934411	180		sd_Sox4_nExpID100	log10
Sox4		model1_data13	0.474795388223626	360		sd_Sox4_nExpID100	log10
Sox4		model1_data13	0.403046715848116	600		sd_Sox4_nExpID100	log10
Sox4		model1_data13	0.009583484044355	0		sd_Sox4_nExpID100	log10
Sox4		model1_data13	0.286711286272739	60		sd_Sox4_nExpID100	log10
Sox4		model1_data13	0.327599528365427	180		sd_Sox4_nExpID100	log10
Sox4		model1_data13	0.505893450316759	360		sd_Sox4_nExpID100	log10
Sox4		model1_data13	0.431248037309527	600		sd_Sox4_nExpID100	log10
Jun		model1_data13	-0.074226429127076	0		sd_Jun_nExpID100	log10
Jun		model1_data13	0.447624501097245	60		sd_Jun_nExpID100	log10
Jun		model1_data13	0.473498894705607	180		sd_Jun_nExpID100	log10
Jun		model1_data13	0.659795627146368	360		sd_Jun_nExpID100	log10
Jun		model1_data13	0.600852537304852	600		sd_Jun_nExpID100	log10
Jun		model1_data13	0.067572549815721	0		sd_Jun_nExpID100	log10
Jun		model1_data13	0.597909180706392	60		sd_Jun_nExpID100	log10
Jun		model1_data13	0.547021967914519	180		sd_Jun_nExpID100	log10
Jun		model1_data13	0.709991119207471	360		sd_Jun_nExpID100	log10
Jun		model1_data13	0.611816231689098	600		sd_Jun_nExpID100	log10
Smad7		model1_data13	0.06587161821091	0		sd_Smad7_nExpID100	log10
Smad7		model1_data13	0.875780575544941	60		sd_Smad7_nExpID100	log10
Smad7		model1_data13	0.710568397104163	180		sd_Smad7_nExpID100	log10
Smad7		model1_data13	0.755399529846551	360		sd_Smad7_nExpID100	log10
Smad7		model1_data13	0.355432328764886	600		sd_Smad7_nExpID100	log10
Smad7		model1_data13	-0.054085615244269	0		sd_Smad7_nExpID100	log10
Smad7		model1_data13	0.857497146168065	60		sd_Smad7_nExpID100	log10
Smad7		model1_data13	0.708927226859398	180		sd_Smad7_nExpID100	log10
Smad7		model1_data13	0.730452748302991	360		sd_Smad7_nExpID100	log10
Smad7		model1_data13	0.451605511103016	600		sd_Smad7_nExpID100	log10
Smad7		model1_data13	-0.018940517225145	0		sd_Smad7_nExpID100	log10
Smad7		model1_data13	0.884238366492255	60		sd_Smad7_nExpID100	log10
Smad7		model1_data13	0.706883005974639	180		sd_Smad7_nExpID100	log10
Smad7		model1_data13	0.763193712938563	360		sd_Smad7_nExpID100	log10
Smad7		model1_data13	0.510911893144238	600		sd_Smad7_nExpID100	log10
Klf10		model1_data13	0.006833557267921	0		sd_Klf10_nExpID100	log10
Klf10		model1_data13	1.05868324484018	60		sd_Klf10_nExpID100	log10
Klf10		model1_data13	0.508435857232104	180		sd_Klf10_nExpID100	log10
Klf10		model1_data13	0.512283338769242	360		sd_Klf10_nExpID100	log10
Klf10		model1_data13	0.244939449749306	600		sd_Klf10_nExpID100	log10
Klf10		model1_data13	-0.09208855099672	0		sd_Klf10_nExpID100	log10
Klf10		model1_data13	0.937315642766539	60		sd_Klf10_nExpID100	log10
Klf10		model1_data13	0.453301274738162	180		sd_Klf10_nExpID100	log10
Klf10		model1_data13	0.49814471899004	360		sd_Klf10_nExpID100	log10
Klf10		model1_data13	0.222630838859489	600		sd_Klf10_nExpID100	log10
Klf10		model1_data13	-0.019017425192935	0		sd_Klf10_nExpID100	log10
Klf10		model1_data13	1.04967391805079	60		sd_Klf10_nExpID100	log10
Klf10		model1_data13	0.534970777881677	180		sd_Klf10_nExpID100	log10
Klf10		model1_data13	0.510851205749657	360		sd_Klf10_nExpID100	log10
Klf10		model1_data13	0.300159551582176	600		sd_Klf10_nExpID100	log10
Bmp4		model1_data13	0.089485234478414	0		sd_Bmp4_nExpID100	log10
Bmp4		model1_data13	0.260438397992796	60		sd_Bmp4_nExpID100	log10
Bmp4		model1_data13	0.077083601948538	180		sd_Bmp4_nExpID100	log10
Bmp4		model1_data13	0.171495287227041	360		sd_Bmp4_nExpID100	log10
Bmp4		model1_data13	0.444054808246775	600		sd_Bmp4_nExpID100	log10
Bmp4		model1_data13	0.047161880005379	0		sd_Bmp4_nExpID100	log10
Bmp4		model1_data13	0.190903289441655	60		sd_Bmp4_nExpID100	log10
Bmp4		model1_data13	0.023540803920994	180		sd_Bmp4_nExpID100	log10
Bmp4		model1_data13	0.153923032530743	360		sd_Bmp4_nExpID100	log10
Bmp4		model1_data13	0.324860891439618	600		sd_Bmp4_nExpID100	log10
Bmp4		model1_data13	-0.036416031643565	0		sd_Bmp4_nExpID100	log10
Bmp4		model1_data13	0.221479075396577	60		sd_Bmp4_nExpID100	log10
Bmp4		model1_data13	0.020309091897818	180		sd_Bmp4_nExpID100	log10
Bmp4		model1_data13	0.098255138465846	360		sd_Bmp4_nExpID100	log10
Bmp4		model1_data13	0.243011081589678	600		sd_Bmp4_nExpID100	log10
Cxcl15		model1_data13	0.097417031205346	0		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data13	0.010521091743653	60		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data13	0.019350107625764	180		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data13	0.022296246825512	360		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data13	-0.138812219747609	600		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data13	0.069325511109722	0		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data13	0.005068333276621	60		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data13	0.028601039692321	180		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data13	-0.020026203994764	360		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data13	-0.129819156328854	600		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data13	-0.148010799884318	0		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data13	0.13462321247841	60		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data13	0.061219672732513	180		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data13	-0.103859235804405	360		sd_Cxcl15_nExpID100	log10
Cxcl15		model1_data13	-0.356860115307657	600		sd_Cxcl15_nExpID100	log10
Dusp5		model1_data13	-0.040168878091127	0		sd_Dusp5_nExpID100	log10
Dusp5		model1_data13	-0.119543143478399	60		sd_Dusp5_nExpID100	log10
Dusp5		model1_data13	-0.260984720378343	180		sd_Dusp5_nExpID100	log10
Dusp5		model1_data13	-0.090589977193279	360		sd_Dusp5_nExpID100	log10
Dusp5		model1_data13	0.040267051125634	600		sd_Dusp5_nExpID100	log10
Dusp5		model1_data13	-0.07070682821767	0		sd_Dusp5_nExpID100	log10
Dusp5		model1_data13	-0.116816018308885	60		sd_Dusp5_nExpID100	log10
Dusp5		model1_data13	-0.289089722601095	180		sd_Dusp5_nExpID100	log10
Dusp5		model1_data13	-0.097345699133724	360		sd_Dusp5_nExpID100	log10
Dusp5		model1_data13	-0.066334975415226	600		sd_Dusp5_nExpID100	log10
Dusp5		model1_data13	-0.059674451981883	0		sd_Dusp5_nExpID100	log10
Dusp5		model1_data13	0.107171704149406	60		sd_Dusp5_nExpID100	log10
